County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
CHELAN,Washington,WA,53007,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,72460,6724540,True
CLALLAM,Washington,WA,53009,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,71404,6724540,True
CLARK,Washington,WA,53011,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,425360,6724540,True
CLARK,Washington,WA,53011,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,13,425360,6724540,True
COLUMBIA,Washington,WA,53013,2010,,,0,4078,6724540,True
COWLITZ,Washington,WA,53015,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,102408,6724540,True
DOUGLAS,Washington,WA,53017,2010,,,0,38427,6724540,True
FERRY,Washington,WA,53019,2010,,,0,7554,6724540,True
FRANKLIN,Washington,WA,53021,2010,,,0,78163,6724540,True
GARFIELD,Washington,WA,53023,2010,,,0,2266,6724540,True
GRANT,Washington,WA,53025,2010,,,0,89124,6724540,True
GRAYS HARBOR,Washington,WA,53027,2010,,,0,72798,6724540,True
ISLAND,Washington,WA,53029,2010,,,0,78508,6724540,True
JEFFERSON,Washington,WA,53031,2010,,,0,29872,6724540,True
KING,Washington,WA,53033,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,191,1931292,6724540,True
KING,Washington,WA,53033,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,47,1931292,6724540,True
KITSAP,Washington,WA,53035,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,251143,6724540,True
KITTITAS,Washington,WA,53037,2010,,,0,40909,6724540,True
KLICKITAT,Washington,WA,53039,2010,,,0,20317,6724540,True
LEWIS,Washington,WA,53041,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,75457,6724540,True
LINCOLN,Washington,WA,53043,2010,,,0,10570,6724540,True
MASON,Washington,WA,53045,2010,,,0,60692,6724540,True
OKANOGAN,Washington,WA,53047,2010,,,0,41117,6724540,True
PACIFIC,Washington,WA,53049,2010,,,0,20919,6724540,True
PEND OREILLE,Washington,WA,53051,2010,,,0,13001,6724540,True
PIERCE,Washington,WA,53053,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,84,795217,6724540,True
PIERCE,Washington,WA,53053,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,29,795217,6724540,True
SAN JUAN,Washington,WA,53055,2010,,,0,15769,6724540,True
SKAGIT,Washington,WA,53057,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,116893,6724540,True
SKAMANIA,Washington,WA,53059,2010,,,0,11070,6724540,True
SNOHOMISH,Washington,WA,53061,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,89,713296,6724540,True
SNOHOMISH,Washington,WA,53061,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,19,713296,6724540,True
SPOKANE,Washington,WA,53063,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,61,471229,6724540,True
SPOKANE,Washington,WA,53063,2010,Drug poisonings (overdose) Suicide (X60-X64),D2,14,471229,6724540,True
STEVENS,Washington,WA,53065,2010,,,0,43523,6724540,True
THURSTON,Washington,WA,53067,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,252260,6724540,True
WAHKIAKUM,Washington,WA,53069,2010,,,0,3979,6724540,True
WALLA WALLA,Washington,WA,53071,2010,,,0,58781,6724540,True
WHATCOM,Washington,WA,53073,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,201146,6724540,True
WHITMAN,Washington,WA,53075,2010,,,0,44778,6724540,True
YAKIMA,Washington,WA,53077,2010,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,243240,6724540,True
ADAMS,Washington,WA,53001,2011,,,0,18857,6825921,True
ASOTIN,Washington,WA,53003,2011,,,0,21746,6825921,True
BENTON,Washington,WA,53005,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,178507,6825921,True
CHELAN,Washington,WA,53007,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,73032,6825921,True
CLALLAM,Washington,WA,53009,2011,,,0,72071,6825921,True
CLARK,Washington,WA,53011,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,43,432422,6825921,True
CLARK,Washington,WA,53011,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,12,432422,6825921,True
COLUMBIA,Washington,WA,53013,2011,,,0,4076,6825921,True
COWLITZ,Washington,WA,53015,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,103230,6825921,True
DOUGLAS,Washington,WA,53017,2011,,,0,38987,6825921,True
FERRY,Washington,WA,53019,2011,,,0,7566,6825921,True
FRANKLIN,Washington,WA,53021,2011,,,0,80186,6825921,True
GARFIELD,Washington,WA,53023,2011,,,0,2264,6825921,True
GRANT,Washington,WA,53025,2011,,,0,90150,6825921,True
GRAYS HARBOR,Washington,WA,53027,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,72936,6825921,True
ISLAND,Washington,WA,53029,2011,,,0,79252,6825921,True
JEFFERSON,Washington,WA,53031,2011,,,0,30104,6825921,True
KING,Washington,WA,53033,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,179,1969026,6825921,True
KING,Washington,WA,53033,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,45,1969026,6825921,True
KING,Washington,WA,53033,2011,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12,1969026,6825921,True
KITSAP,Washington,WA,53035,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,253476,6825921,True
KITTITAS,Washington,WA,53037,2011,,,0,41716,6825921,True
KLICKITAT,Washington,WA,53039,2011,,,0,20541,6825921,True
LEWIS,Washington,WA,53041,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,75975,6825921,True
LINCOLN,Washington,WA,53043,2011,,,0,10591,6825921,True
MASON,Washington,WA,53045,2011,,,0,61294,6825921,True
OKANOGAN,Washington,WA,53047,2011,,,0,41244,6825921,True
PACIFIC,Washington,WA,53049,2011,,,0,21059,6825921,True
PEND OREILLE,Washington,WA,53051,2011,,,0,13076,6825921,True
PIERCE,Washington,WA,53053,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,98,807227,6825921,True
PIERCE,Washington,WA,53053,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,30,807227,6825921,True
SAN JUAN,Washington,WA,53055,2011,,,0,15939,6825921,True
SKAGIT,Washington,WA,53057,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,118307,6825921,True
SKAMANIA,Washington,WA,53059,2011,,,0,11177,6825921,True
SNOHOMISH,Washington,WA,53061,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,143,725997,6825921,True
SNOHOMISH,Washington,WA,53061,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,25,725997,6825921,True
SPOKANE,Washington,WA,53063,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,63,476654,6825921,True
SPOKANE,Washington,WA,53063,2011,Drug poisonings (overdose) Suicide (X60-X64),D2,10,476654,6825921,True
STEVENS,Washington,WA,53065,2011,,,0,43740,6825921,True
THURSTON,Washington,WA,53067,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,256530,6825921,True
WAHKIAKUM,Washington,WA,53069,2011,,,0,4035,6825921,True
WALLA WALLA,Washington,WA,53071,2011,,,0,59049,6825921,True
WHATCOM,Washington,WA,53073,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,204213,6825921,True
WHITMAN,Washington,WA,53075,2011,,,0,45405,6825921,True
YAKIMA,Washington,WA,53077,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,244266,6825921,True
ADAMS,Washington,WA,53001,2012,,,0,18986,6927302,True
ASOTIN,Washington,WA,53003,2012,,,0,21869,6927302,True
BENTON,Washington,WA,53005,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,181845,6927302,True
CHELAN,Washington,WA,53007,2012,,,0,73604,6927302,True
CLALLAM,Washington,WA,53009,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,72738,6927302,True
CLARK,Washington,WA,53011,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,52,439484,6927302,True
CLARK,Washington,WA,53011,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,10,439484,6927302,True
COLUMBIA,Washington,WA,53013,2012,,,0,4074,6927302,True
COWLITZ,Washington,WA,53015,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,104052,6927302,True
DOUGLAS,Washington,WA,53017,2012,,,0,39547,6927302,True
FERRY,Washington,WA,53019,2012,,,0,7578,6927302,True
FRANKLIN,Washington,WA,53021,2012,,,0,82209,6927302,True
GARFIELD,Washington,WA,53023,2012,,,0,2262,6927302,True
GRANT,Washington,WA,53025,2012,,,0,91176,6927302,True
GRAYS HARBOR,Washington,WA,53027,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,73074,6927302,True
ISLAND,Washington,WA,53029,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,79996,6927302,True
JEFFERSON,Washington,WA,53031,2012,,,0,30336,6927302,True
KING,Washington,WA,53033,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,201,2006760,6927302,True
KING,Washington,WA,53033,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,50,2006760,6927302,True
KING,Washington,WA,53033,2012,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,2006760,6927302,True
KITSAP,Washington,WA,53035,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,255809,6927302,True
KITTITAS,Washington,WA,53037,2012,,,0,42523,6927302,True
KLICKITAT,Washington,WA,53039,2012,,,0,20765,6927302,True
LEWIS,Washington,WA,53041,2012,,,0,76493,6927302,True
LINCOLN,Washington,WA,53043,2012,,,0,10612,6927302,True
MASON,Washington,WA,53045,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,61896,6927302,True
OKANOGAN,Washington,WA,53047,2012,,,0,41371,6927302,True
PACIFIC,Washington,WA,53049,2012,,,0,21199,6927302,True
PEND OREILLE,Washington,WA,53051,2012,,,0,13151,6927302,True
PIERCE,Washington,WA,53053,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,80,819237,6927302,True
PIERCE,Washington,WA,53053,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,29,819237,6927302,True
SAN JUAN,Washington,WA,53055,2012,,,0,16109,6927302,True
SKAGIT,Washington,WA,53057,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,119721,6927302,True
SKAMANIA,Washington,WA,53059,2012,,,0,11284,6927302,True
SNOHOMISH,Washington,WA,53061,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,114,738698,6927302,True
SNOHOMISH,Washington,WA,53061,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,17,738698,6927302,True
SPOKANE,Washington,WA,53063,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,74,482079,6927302,True
SPOKANE,Washington,WA,53063,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,10,482079,6927302,True
STEVENS,Washington,WA,53065,2012,,,0,43957,6927302,True
THURSTON,Washington,WA,53067,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,260800,6927302,True
WAHKIAKUM,Washington,WA,53069,2012,,,0,4091,6927302,True
WALLA WALLA,Washington,WA,53071,2012,,,0,59317,6927302,True
WHATCOM,Washington,WA,53073,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,207280,6927302,True
WHITMAN,Washington,WA,53075,2012,,,0,46032,6927302,True
YAKIMA,Washington,WA,53077,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,245292,6927302,True
ADAMS,Washington,WA,53001,2013,,,0,19115,7028683,True
ASOTIN,Washington,WA,53003,2013,,,0,21992,7028683,True
BENTON,Washington,WA,53005,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,185183,7028683,True
CHELAN,Washington,WA,53007,2013,,,0,74176,7028683,True
CLALLAM,Washington,WA,53009,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,73405,7028683,True
CLARK,Washington,WA,53011,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,46,446546,7028683,True
CLARK,Washington,WA,53011,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,11,446546,7028683,True
COLUMBIA,Washington,WA,53013,2013,,,0,4072,7028683,True
COWLITZ,Washington,WA,53015,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,104874,7028683,True
DOUGLAS,Washington,WA,53017,2013,,,0,40107,7028683,True
FERRY,Washington,WA,53019,2013,,,0,7590,7028683,True
FRANKLIN,Washington,WA,53021,2013,,,0,84232,7028683,True
GARFIELD,Washington,WA,53023,2013,,,0,2260,7028683,True
GRANT,Washington,WA,53025,2013,,,0,92202,7028683,True
GRAYS HARBOR,Washington,WA,53027,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,73212,7028683,True
ISLAND,Washington,WA,53029,2013,,,0,80740,7028683,True
JEFFERSON,Washington,WA,53031,2013,,,0,30568,7028683,True
KING,Washington,WA,53033,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,242,2044494,7028683,True
KING,Washington,WA,53033,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,34,2044494,7028683,True
KITSAP,Washington,WA,53035,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,258142,7028683,True
KITTITAS,Washington,WA,53037,2013,,,0,43330,7028683,True
KLICKITAT,Washington,WA,53039,2013,,,0,20989,7028683,True
LEWIS,Washington,WA,53041,2013,,,0,77011,7028683,True
LINCOLN,Washington,WA,53043,2013,,,0,10633,7028683,True
MASON,Washington,WA,53045,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,62498,7028683,True
OKANOGAN,Washington,WA,53047,2013,,,0,41498,7028683,True
PACIFIC,Washington,WA,53049,2013,,,0,21339,7028683,True
PEND OREILLE,Washington,WA,53051,2013,,,0,13226,7028683,True
PIERCE,Washington,WA,53053,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,97,831247,7028683,True
PIERCE,Washington,WA,53053,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,25,831247,7028683,True
SAN JUAN,Washington,WA,53055,2013,,,0,16279,7028683,True
SKAGIT,Washington,WA,53057,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,121135,7028683,True
SKAMANIA,Washington,WA,53059,2013,,,0,11391,7028683,True
SNOHOMISH,Washington,WA,53061,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,112,751399,7028683,True
SNOHOMISH,Washington,WA,53061,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,14,751399,7028683,True
SPOKANE,Washington,WA,53063,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,487504,7028683,True
SPOKANE,Washington,WA,53063,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,15,487504,7028683,True
STEVENS,Washington,WA,53065,2013,,,0,44174,7028683,True
THURSTON,Washington,WA,53067,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,265070,7028683,True
WAHKIAKUM,Washington,WA,53069,2013,,,0,4147,7028683,True
WALLA WALLA,Washington,WA,53071,2013,,,0,59585,7028683,True
WHATCOM,Washington,WA,53073,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,210347,7028683,True
WHITMAN,Washington,WA,53075,2013,,,0,46659,7028683,True
YAKIMA,Washington,WA,53077,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,246318,7028683,True
ADAMS,Washington,WA,53001,2014,,,0,19244,7130064,True
ASOTIN,Washington,WA,53003,2014,,,0,22115,7130064,True
BENTON,Washington,WA,53005,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,188521,7130064,True
CHELAN,Washington,WA,53007,2014,,,0,74748,7130064,True
CLALLAM,Washington,WA,53009,2014,,,0,74072,7130064,True
CLARK,Washington,WA,53011,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,45,453608,7130064,True
CLARK,Washington,WA,53011,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,14,453608,7130064,True
COLUMBIA,Washington,WA,53013,2014,,,0,4070,7130064,True
COWLITZ,Washington,WA,53015,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,105696,7130064,True
DOUGLAS,Washington,WA,53017,2014,,,0,40667,7130064,True
FERRY,Washington,WA,53019,2014,,,0,7602,7130064,True
FRANKLIN,Washington,WA,53021,2014,,,0,86255,7130064,True
GARFIELD,Washington,WA,53023,2014,,,0,2258,7130064,True
GRANT,Washington,WA,53025,2014,,,0,93228,7130064,True
GRAYS HARBOR,Washington,WA,53027,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,73350,7130064,True
ISLAND,Washington,WA,53029,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,81484,7130064,True
JEFFERSON,Washington,WA,53031,2014,,,0,30800,7130064,True
KING,Washington,WA,53033,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,251,2082228,7130064,True
KING,Washington,WA,53033,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,42,2082228,7130064,True
KITSAP,Washington,WA,53035,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,260475,7130064,True
KITTITAS,Washington,WA,53037,2014,,,0,44137,7130064,True
KLICKITAT,Washington,WA,53039,2014,,,0,21213,7130064,True
LEWIS,Washington,WA,53041,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,77529,7130064,True
LINCOLN,Washington,WA,53043,2014,,,0,10654,7130064,True
MASON,Washington,WA,53045,2014,,,0,63100,7130064,True
OKANOGAN,Washington,WA,53047,2014,,,0,41625,7130064,True
PACIFIC,Washington,WA,53049,2014,,,0,21479,7130064,True
PEND OREILLE,Washington,WA,53051,2014,,,0,13301,7130064,True
PIERCE,Washington,WA,53053,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,94,843257,7130064,True
PIERCE,Washington,WA,53053,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,30,843257,7130064,True
SAN JUAN,Washington,WA,53055,2014,,,0,16449,7130064,True
SKAGIT,Washington,WA,53057,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,122549,7130064,True
SKAMANIA,Washington,WA,53059,2014,,,0,11498,7130064,True
SNOHOMISH,Washington,WA,53061,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,102,764100,7130064,True
SNOHOMISH,Washington,WA,53061,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,22,764100,7130064,True
SPOKANE,Washington,WA,53063,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,50,492929,7130064,True
STEVENS,Washington,WA,53065,2014,,,0,44391,7130064,True
THURSTON,Washington,WA,53067,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,269340,7130064,True
WAHKIAKUM,Washington,WA,53069,2014,,,0,4203,7130064,True
WALLA WALLA,Washington,WA,53071,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,59853,7130064,True
WHATCOM,Washington,WA,53073,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,213414,7130064,True
WHITMAN,Washington,WA,53075,2014,,,0,47286,7130064,True
YAKIMA,Washington,WA,53077,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,247344,7130064,True
ADAMS,Washington,WA,53001,2015,,,0,19373,7231445,True
ASOTIN,Washington,WA,53003,2015,,,0,22238,7231445,True
BENTON,Washington,WA,53005,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,191859,7231445,True
CHELAN,Washington,WA,53007,2015,,,0,75320,7231445,True
CLALLAM,Washington,WA,53009,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,74739,7231445,True
CLARK,Washington,WA,53011,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,59,460670,7231445,True
COLUMBIA,Washington,WA,53013,2015,,,0,4068,7231445,True
COWLITZ,Washington,WA,53015,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,106518,7231445,True
DOUGLAS,Washington,WA,53017,2015,,,0,41227,7231445,True
FERRY,Washington,WA,53019,2015,,,0,7614,7231445,True
FRANKLIN,Washington,WA,53021,2015,,,0,88278,7231445,True
GARFIELD,Washington,WA,53023,2015,,,0,2256,7231445,True
GRANT,Washington,WA,53025,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,94254,7231445,True
GRAYS HARBOR,Washington,WA,53027,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,73488,7231445,True
ISLAND,Washington,WA,53029,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,82228,7231445,True
JEFFERSON,Washington,WA,53031,2015,,,0,31032,7231445,True
KING,Washington,WA,53033,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,241,2119962,7231445,True
KING,Washington,WA,53033,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,34,2119962,7231445,True
KING,Washington,WA,53033,2015,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,2119962,7231445,True
KITSAP,Washington,WA,53035,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,262808,7231445,True
KITTITAS,Washington,WA,53037,2015,,,0,44944,7231445,True
KLICKITAT,Washington,WA,53039,2015,,,0,21437,7231445,True
LEWIS,Washington,WA,53041,2015,,,0,78047,7231445,True
LINCOLN,Washington,WA,53043,2015,,,0,10675,7231445,True
MASON,Washington,WA,53045,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,63702,7231445,True
OKANOGAN,Washington,WA,53047,2015,,,0,41752,7231445,True
PACIFIC,Washington,WA,53049,2015,,,0,21619,7231445,True
PEND OREILLE,Washington,WA,53051,2015,,,0,13376,7231445,True
PIERCE,Washington,WA,53053,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,110,855267,7231445,True
PIERCE,Washington,WA,53053,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,30,855267,7231445,True
SAN JUAN,Washington,WA,53055,2015,,,0,16619,7231445,True
SKAGIT,Washington,WA,53057,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,123963,7231445,True
SKAMANIA,Washington,WA,53059,2015,,,0,11605,7231445,True
SNOHOMISH,Washington,WA,53061,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,114,776801,7231445,True
SNOHOMISH,Washington,WA,53061,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,13,776801,7231445,True
SPOKANE,Washington,WA,53063,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,74,498354,7231445,True
SPOKANE,Washington,WA,53063,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,18,498354,7231445,True
STEVENS,Washington,WA,53065,2015,,,0,44608,7231445,True
THURSTON,Washington,WA,53067,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,273610,7231445,True
WAHKIAKUM,Washington,WA,53069,2015,,,0,4259,7231445,True
WALLA WALLA,Washington,WA,53071,2015,,,0,60121,7231445,True
WHATCOM,Washington,WA,53073,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,216481,7231445,True
WHITMAN,Washington,WA,53075,2015,,,0,47913,7231445,True
YAKIMA,Washington,WA,53077,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,248370,7231445,True
ADA,Idaho,ID,16001,2003,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,328379,1376067,False
ADAMS,Idaho,ID,16003,2003,,,0,3633,1376067,False
BANNOCK,Idaho,ID,16005,2003,,,0,77746,1376067,False
BEAR LAKE,Idaho,ID,16007,2003,,,0,6289,1376067,False
BENEWAH,Idaho,ID,16009,2003,,,0,9202,1376067,False
BINGHAM,Idaho,ID,16011,2003,,,0,42898,1376067,False
BLAINE,Idaho,ID,16013,2003,,,0,19708,1376067,False
BOISE,Idaho,ID,16015,2003,,,0,6758,1376067,False
BONNER,Idaho,ID,16017,2003,,,0,38030,1376067,False
BONNEVILLE,Idaho,ID,16019,2003,,,0,89070,1376067,False
BOUNDARY,Idaho,ID,16021,2003,,,0,10207,1376067,False
BUTTE,Idaho,ID,16023,2003,,,0,2897,1376067,False
CAMAS,Idaho,ID,16025,2003,,,0,1023,1376067,False
CANYON,Idaho,ID,16027,2003,,,0,148693,1376067,False
CARIBOU,Idaho,ID,16029,2003,,,0,7197,1376067,False
CASSIA,Idaho,ID,16031,2003,,,0,21867,1376067,False
CLARK,Idaho,ID,16033,2003,,,0,1010,1376067,False
CLEARWATER,Idaho,ID,16035,2003,,,0,8877,1376067,False
CUSTER,Idaho,ID,16037,2003,,,0,4349,1376067,False
ELMORE,Idaho,ID,16039,2003,,,0,28492,1376067,False
FRANKLIN,Idaho,ID,16041,2003,,,0,11768,1376067,False
FREMONT,Idaho,ID,16043,2003,,,0,12239,1376067,False
GEM,Idaho,ID,16045,2003,,,0,15641,1376067,False
GOODING,Idaho,ID,16047,2003,,,0,14546,1376067,False
IDAHO,Idaho,ID,16049,2003,,,0,15734,1376067,False
JEFFERSON,Idaho,ID,16051,2003,,,0,21223,1376067,False
JEROME,Idaho,ID,16053,2003,,,0,19589,1376067,False
KOOTENAI,Idaho,ID,16055,2003,,,0,117616,1376067,False
LATAH,Idaho,ID,16057,2003,,,0,35621,1376067,False
LEMHI,Idaho,ID,16059,2003,,,0,7840,1376067,False
LEWIS,Idaho,ID,16061,2003,,,0,3768,1376067,False
LINCOLN,Idaho,ID,16063,2003,,,0,4398,1376067,False
MADISON,Idaho,ID,16065,2003,,,0,30509,1376067,False
MINIDOKA,Idaho,ID,16067,2003,,,0,20125,1376067,False
NEZ PERCE,Idaho,ID,16069,2003,,,0,37973,1376067,False
ONEIDA,Idaho,ID,16071,2003,,,0,4173,1376067,False
OWYHEE,Idaho,ID,16073,2003,,,0,10908,1376067,False
PAYETTE,Idaho,ID,16075,2003,,,0,21196,1376067,False
POWER,Idaho,ID,16077,2003,,,0,7626,1376067,False
SHOSHONE,Idaho,ID,16079,2003,,,0,13475,1376067,False
TETON,Idaho,ID,16081,2003,,,0,7254,1376067,False
TWIN FALLS,Idaho,ID,16083,2003,,,0,68168,1376067,False
VALLEY,Idaho,ID,16085,2003,,,0,8303,1376067,False
WASHINGTON,Idaho,ID,16087,2003,,,0,10049,1376067,False
ADA,Idaho,ID,16001,2004,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,337521,1403437,False
ADAMS,Idaho,ID,16003,2004,,,0,3683,1403437,False
BANNOCK,Idaho,ID,16005,2004,,,0,78474,1403437,False
BEAR LAKE,Idaho,ID,16007,2004,,,0,6246,1403437,False
BENEWAH,Idaho,ID,16009,2004,,,0,9213,1403437,False
BINGHAM,Idaho,ID,16011,2004,,,0,43285,1403437,False
BLAINE,Idaho,ID,16013,2004,,,0,19946,1403437,False
BOISE,Idaho,ID,16015,2004,,,0,6796,1403437,False
BONNER,Idaho,ID,16017,2004,,,0,38437,1403437,False
BONNEVILLE,Idaho,ID,16019,2004,,,0,91245,1403437,False
BOUNDARY,Idaho,ID,16021,2004,,,0,10316,1403437,False
BUTTE,Idaho,ID,16023,2004,,,0,2897,1403437,False
CAMAS,Idaho,ID,16025,2004,,,0,1037,1403437,False
CANYON,Idaho,ID,16027,2004,,,0,154440,1403437,False
CARIBOU,Idaho,ID,16029,2004,,,0,7164,1403437,False
CASSIA,Idaho,ID,16031,2004,,,0,22023,1403437,False
CLARK,Idaho,ID,16033,2004,,,0,1006,1403437,False
CLEARWATER,Idaho,ID,16035,2004,,,0,8860,1403437,False
CUSTER,Idaho,ID,16037,2004,,,0,4352,1403437,False
ELMORE,Idaho,ID,16039,2004,,,0,28284,1403437,False
FRANKLIN,Idaho,ID,16041,2004,,,0,11913,1403437,False
