County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
RAINS,Texas,TX,48379,2007,,,0,10381,23857591,True
RANDALL,Texas,TX,48381,2007,,,0,115754,23857591,True
REAGAN,Texas,TX,48383,2007,,,0,3353,23857591,True
REAL,Texas,TX,48385,2007,,,0,3228,23857591,True
RED RIVER,Texas,TX,48387,2007,,,0,13299,23857591,True
REEVES,Texas,TX,48389,2007,,,0,13589,23857591,True
REFUGIO,Texas,TX,48391,2007,,,0,7515,23857591,True
ROBERTS,Texas,TX,48393,2007,,,0,915,23857591,True
ROBERTSON,Texas,TX,48395,2007,,,0,16427,23857591,True
ROCKWALL,Texas,TX,48397,2007,,,0,67740,23857591,True
RUNNELS,Texas,TX,48399,2007,,,0,10794,23857591,True
RUSK,Texas,TX,48401,2007,,,0,51540,23857591,True
SABINE,Texas,TX,48403,2007,,,0,10708,23857591,True
SAN AUGUSTINE,Texas,TX,48405,2007,,,0,8883,23857591,True
SAN JACINTO,Texas,TX,48407,2007,,,0,25130,23857591,True
SAN PATRICIO,Texas,TX,48409,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,65544,23857591,True
SAN SABA,Texas,TX,48411,2007,,,0,6143,23857591,True
SCHLEICHER,Texas,TX,48413,2007,,,0,3305,23857591,True
SCURRY,Texas,TX,48415,2007,,,0,16751,23857591,True
SHACKELFORD,Texas,TX,48417,2007,,,0,3358,23857591,True
SHELBY,Texas,TX,48419,2007,,,0,25376,23857591,True
SHERMAN,Texas,TX,48421,2007,,,0,3079,23857591,True
SMITH,Texas,TX,48423,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,199263,23857591,True
SOMERVELL,Texas,TX,48425,2007,,,0,8019,23857591,True
STARR,Texas,TX,48427,2007,,,0,58753,23857591,True
STEPHENS,Texas,TX,48429,2007,,,0,9641,23857591,True
STERLING,Texas,TX,48431,2007,,,0,1218,23857591,True
STONEWALL,Texas,TX,48433,2007,,,0,1551,23857591,True
SUTTON,Texas,TX,48435,2007,,,0,4115,23857591,True
SWISHER,Texas,TX,48437,2007,,,0,8012,23857591,True
TARRANT,Texas,TX,48439,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,118,1702242,23857591,True
TARRANT,Texas,TX,48439,2007,Drug poisonings (overdose) Suicide (X60-X64),D2,24,1702242,23857591,True
TAYLOR,Texas,TX,48441,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,130036,23857591,True
TERRELL,Texas,TX,48443,2007,,,0,1011,23857591,True
TERRY,Texas,TX,48445,2007,,,0,12680,23857591,True
THROCKMORTON,Texas,TX,48447,2007,,,0,1700,23857591,True
TITUS,Texas,TX,48449,2007,,,0,31072,23857591,True
TOM GREEN,Texas,TX,48451,2007,,,0,108362,23857591,True
TRAVIS,Texas,TX,48453,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,75,960659,23857591,True
TRAVIS,Texas,TX,48453,2007,Drug poisonings (overdose) Suicide (X60-X64),D2,20,960659,23857591,True
TRINITY,Texas,TX,48455,2007,,,0,14399,23857591,True
TYLER,Texas,TX,48457,2007,,,0,21486,23857591,True
UPSHUR,Texas,TX,48459,2007,,,0,38115,23857591,True
UPTON,Texas,TX,48461,2007,,,0,3366,23857591,True
UVALDE,Texas,TX,48463,2007,,,0,26262,23857591,True
VAL VERDE,Texas,TX,48465,2007,,,0,47662,23857591,True
VAN ZANDT,Texas,TX,48467,2007,,,0,51230,23857591,True
VICTORIA,Texas,TX,48469,2007,,,0,85981,23857591,True
WALKER,Texas,TX,48471,2007,,,0,66027,23857591,True
WALLER,Texas,TX,48473,2007,,,0,40056,23857591,True
WARD,Texas,TX,48475,2007,,,0,10734,23857591,True
WASHINGTON,Texas,TX,48477,2007,,,0,32708,23857591,True
WEBB,Texas,TX,48479,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,233150,23857591,True
WHARTON,Texas,TX,48481,2007,,,0,41254,23857591,True
WHEELER,Texas,TX,48483,2007,,,0,5373,23857591,True
WICHITA,Texas,TX,48485,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,131674,23857591,True
WILBARGER,Texas,TX,48487,2007,,,0,13881,23857591,True
WILLACY,Texas,TX,48489,2007,,,0,21521,23857591,True
WILLIAMSON,Texas,TX,48491,2007,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,370894,23857591,True
WILSON,Texas,TX,48493,2007,,,0,39758,23857591,True
WINKLER,Texas,TX,48495,2007,,,0,7131,23857591,True
WISE,Texas,TX,48497,2007,,,0,56006,23857591,True
WOOD,Texas,TX,48499,2007,,,0,40390,23857591,True
YOAKUM,Texas,TX,48501,2007,,,0,7710,23857591,True
YOUNG,Texas,TX,48503,2007,,,0,18348,23857591,True
ZAPATA,Texas,TX,48505,2007,,,0,13439,23857591,True
ZAVALA,Texas,TX,48507,2007,,,0,11666,23857591,True
ANDERSON,Texas,TX,48001,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,57786,24287100,True
ANDREWS,Texas,TX,48003,2008,,,0,14426,24287100,True
ANGELINA,Texas,TX,48005,2008,,,0,85443,24287100,True
ARANSAS,Texas,TX,48007,2008,,,0,23017,24287100,True
ARCHER,Texas,TX,48009,2008,,,0,9024,24287100,True
ARMSTRONG,Texas,TX,48011,2008,,,0,1953,24287100,True
ATASCOSA,Texas,TX,48013,2008,,,0,43644,24287100,True
AUSTIN,Texas,TX,48015,2008,,,0,27450,24287100,True
BAILEY,Texas,TX,48017,2008,,,0,7049,24287100,True
BANDERA,Texas,TX,48019,2008,,,0,19909,24287100,True
BASTROP,Texas,TX,48021,2008,,,0,70902,24287100,True
BAYLOR,Texas,TX,48023,2008,,,0,3803,24287100,True
BEE,Texas,TX,48025,2008,,,0,31955,24287100,True
BELL,Texas,TX,48027,2008,,,0,295728,24287100,True
BEXAR,Texas,TX,48029,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,146,1650427,24287100,True
BEXAR,Texas,TX,48029,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,11,1650427,24287100,True
BLANCO,Texas,TX,48031,2008,,,0,10084,24287100,True
BORDEN,Texas,TX,48033,2008,,,0,657,24287100,True
BOSQUE,Texas,TX,48035,2008,,,0,18012,24287100,True
BOWIE,Texas,TX,48037,2008,,,0,91912,24287100,True
BRAZORIA,Texas,TX,48039,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,298861,24287100,True
BRAZOS,Texas,TX,48041,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,186372,24287100,True
BREWSTER,Texas,TX,48043,2008,,,0,9160,24287100,True
BRISCOE,Texas,TX,48045,2008,,,0,1669,24287100,True
BROOKS,Texas,TX,48047,2008,,,0,7372,24287100,True
BROWN,Texas,TX,48049,2008,,,0,38020,24287100,True
BURLESON,Texas,TX,48051,2008,,,0,17041,24287100,True
BURNET,Texas,TX,48053,2008,,,0,41004,24287100,True
CALDWELL,Texas,TX,48055,2008,,,0,36869,24287100,True
CALHOUN,Texas,TX,48057,2008,,,0,21237,24287100,True
CALLAHAN,Texas,TX,48059,2008,,,0,13409,24287100,True
CAMERON,Texas,TX,48061,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,391948,24287100,True
CAMP,Texas,TX,48063,2008,,,0,12229,24287100,True
CARSON,Texas,TX,48065,2008,,,0,6247,24287100,True
CASS,Texas,TX,48067,2008,,,0,30459,24287100,True
CASTRO,Texas,TX,48069,2008,,,0,8108,24287100,True
CHAMBERS,Texas,TX,48071,2008,,,0,33278,24287100,True
CHEROKEE,Texas,TX,48073,2008,,,0,50012,24287100,True
CHILDRESS,Texas,TX,48075,2008,,,0,7169,24287100,True
CLAY,Texas,TX,48077,2008,,,0,10805,24287100,True
COCHRAN,Texas,TX,48079,2008,,,0,3244,24287100,True
COKE,Texas,TX,48081,2008,,,0,3425,24287100,True
COLEMAN,Texas,TX,48083,2008,,,0,8960,24287100,True
COLLIN,Texas,TX,48085,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,724032,24287100,True
COLLIN,Texas,TX,48085,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,10,724032,24287100,True
COLLINGSWORTH,Texas,TX,48087,2008,,,0,3086,24287100,True
COLORADO,Texas,TX,48089,2008,,,0,20772,24287100,True
COMAL,Texas,TX,48091,2008,,,0,102390,24287100,True
COMANCHE,Texas,TX,48093,2008,,,0,13971,24287100,True
CONCHO,Texas,TX,48095,2008,,,0,4060,24287100,True
COOKE,Texas,TX,48097,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,38026,24287100,True
CORYELL,Texas,TX,48099,2008,,,0,75363,24287100,True
COTTLE,Texas,TX,48101,2008,,,0,1587,24287100,True
CRANE,Texas,TX,48103,2008,,,0,4300,24287100,True
CROCKETT,Texas,TX,48105,2008,,,0,3795,24287100,True
CROSBY,Texas,TX,48107,2008,,,0,6256,24287100,True
CULBERSON,Texas,TX,48109,2008,,,0,2515,24287100,True
DALLAM,Texas,TX,48111,2008,,,0,6605,24287100,True
DALLAS,Texas,TX,48113,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,150,2336712,24287100,True
DALLAS,Texas,TX,48113,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,24,2336712,24287100,True
DALLAS,Texas,TX,48113,2008,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,2336712,24287100,True
DAWSON,Texas,TX,48115,2008,,,0,14067,24287100,True
DEAF SMITH,Texas,TX,48117,2008,,,0,19213,24287100,True
DELTA,Texas,TX,48119,2008,,,0,5247,24287100,True
DENTON,Texas,TX,48121,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,616657,24287100,True
DEWITT,Texas,TX,48123,2008,,,0,20079,24287100,True
DICKENS,Texas,TX,48125,2008,,,0,2504,24287100,True
DIMMIT,Texas,TX,48127,2008,,,0,10037,24287100,True
DONLEY,Texas,TX,48129,2008,,,0,3742,24287100,True
DUVAL,Texas,TX,48131,2008,,,0,12041,24287100,True
EASTLAND,Texas,TX,48133,2008,,,0,18521,24287100,True
ECTOR,Texas,TX,48135,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,133932,24287100,True
EDWARDS,Texas,TX,48137,2008,,,0,2032,24287100,True
ELLIS,Texas,TX,48139,2008,,,0,141967,24287100,True
EL PASO,Texas,TX,48141,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,776432,24287100,True
EL PASO,Texas,TX,48141,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,11,776432,24287100,True
ERATH,Texas,TX,48143,2008,,,0,36917,24287100,True
FALLS,Texas,TX,48145,2008,,,0,18003,24287100,True
FANNIN,Texas,TX,48147,2008,,,0,33369,24287100,True
FAYETTE,Texas,TX,48149,2008,,,0,24010,24287100,True
FISHER,Texas,TX,48151,2008,,,0,4049,24287100,True
FLOYD,Texas,TX,48153,2008,,,0,6714,24287100,True
FOARD,Texas,TX,48155,2008,,,0,1397,24287100,True
FORT BEND,Texas,TX,48157,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,538606,24287100,True
FRANKLIN,Texas,TX,48159,2008,,,0,10367,24287100,True
FREESTONE,Texas,TX,48161,2008,,,0,19427,24287100,True
FRIO,Texas,TX,48163,2008,,,0,17023,24287100,True
GAINES,Texas,TX,48165,2008,,,0,16911,24287100,True
GALVESTON,Texas,TX,48167,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,283082,24287100,True
GARZA,Texas,TX,48169,2008,,,0,6140,24287100,True
GILLESPIE,Texas,TX,48171,2008,,,0,24030,24287100,True
GLASSCOCK,Texas,TX,48173,2008,,,0,1261,24287100,True
GOLIAD,Texas,TX,48175,2008,,,0,7155,24287100,True
GONZALES,Texas,TX,48177,2008,,,0,19569,24287100,True
GRAY,Texas,TX,48179,2008,,,0,22582,24287100,True
GRAYSON,Texas,TX,48181,2008,,,0,118814,24287100,True
GREGG,Texas,TX,48183,2008,,,0,119664,24287100,True
GRIMES,Texas,TX,48185,2008,,,0,25976,24287100,True
GUADALUPE,Texas,TX,48187,2008,,,0,123000,24287100,True
HALE,Texas,TX,48189,2008,,,0,36285,24287100,True
HALL,Texas,TX,48191,2008,,,0,3438,24287100,True
HAMILTON,Texas,TX,48193,2008,,,0,8458,24287100,True
HANSFORD,Texas,TX,48195,2008,,,0,5561,24287100,True
HARDEMAN,Texas,TX,48197,2008,,,0,4259,24287100,True
HARDIN,Texas,TX,48199,2008,,,0,53323,24287100,True
HARRIS,Texas,TX,48201,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,244,3954779,24287100,True
HARRIS,Texas,TX,48201,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,40,3954779,24287100,True
HARRISON,Texas,TX,48203,2008,,,0,64936,24287100,True
HARTLEY,Texas,TX,48205,2008,,,0,5954,24287100,True
HASKELL,Texas,TX,48207,2008,,,0,5939,24287100,True
HAYS,Texas,TX,48209,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,145262,24287100,True
HEMPHILL,Texas,TX,48211,2008,,,0,3713,24287100,True
HENDERSON,Texas,TX,48213,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,77449,24287100,True
HIDALGO,Texas,TX,48215,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,733635,24287100,True
HILL,Texas,TX,48217,2008,,,0,34533,24287100,True
HOCKLEY,Texas,TX,48219,2008,,,0,22887,24287100,True
HOOD,Texas,TX,48221,2008,,,0,49131,24287100,True
HOPKINS,Texas,TX,48223,2008,,,0,34520,24287100,True
HOUSTON,Texas,TX,48225,2008,,,0,23612,24287100,True
HOWARD,Texas,TX,48227,2008,,,0,34734,24287100,True
HUDSPETH,Texas,TX,48229,2008,,,0,3453,24287100,True
HUNT,Texas,TX,48231,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,84242,24287100,True
HUTCHINSON,Texas,TX,48233,2008,,,0,22568,24287100,True
IRION,Texas,TX,48235,2008,,,0,1629,24287100,True
JACK,Texas,TX,48237,2008,,,0,8983,24287100,True
JACKSON,Texas,TX,48239,2008,,,0,14139,24287100,True
JASPER,Texas,TX,48241,2008,,,0,35680,24287100,True
JEFF DAVIS,Texas,TX,48243,2008,,,0,2319,24287100,True
JEFFERSON,Texas,TX,48245,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,252216,24287100,True
JIM HOGG,Texas,TX,48247,2008,,,0,5299,24287100,True
JIM WELLS,Texas,TX,48249,2008,,,0,40536,24287100,True
JOHNSON,Texas,TX,48251,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,146078,24287100,True
JONES,Texas,TX,48253,2008,,,0,20314,24287100,True
KARNES,Texas,TX,48255,2008,,,0,14950,24287100,True
KAUFMAN,Texas,TX,48257,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,96980,24287100,True
KENDALL,Texas,TX,48259,2008,,,0,31489,24287100,True
KENEDY,Texas,TX,48261,2008,,,0,414,24287100,True
KENT,Texas,TX,48263,2008,,,0,819,24287100,True
KERR,Texas,TX,48265,2008,,,0,48430,24287100,True
KIMBLE,Texas,TX,48267,2008,,,0,4573,24287100,True
KING,Texas,TX,48269,2008,,,0,300,24287100,True
KINNEY,Texas,TX,48271,2008,,,0,3551,24287100,True
KLEBERG,Texas,TX,48273,2008,,,0,31970,24287100,True
KNOX,Texas,TX,48275,2008,,,0,3829,24287100,True
LAMAR,Texas,TX,48277,2008,,,0,49531,24287100,True
LAMB,Texas,TX,48279,2008,,,0,14121,24287100,True
LAMPASAS,Texas,TX,48281,2008,,,0,19307,24287100,True
LA SALLE,Texas,TX,48283,2008,,,0,6679,24287100,True
LAVACA,Texas,TX,48285,2008,,,0,19257,24287100,True
LEE,Texas,TX,48287,2008,,,0,16418,24287100,True
LEON,Texas,TX,48289,2008,,,0,16499,24287100,True
LIBERTY,Texas,TX,48291,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,74548,24287100,True
LIMESTONE,Texas,TX,48293,2008,,,0,23122,24287100,True
LIPSCOMB,Texas,TX,48295,2008,,,0,3250,24287100,True
LIVE OAK,Texas,TX,48297,2008,,,0,11678,24287100,True
LLANO,Texas,TX,48299,2008,,,0,18836,24287100,True
LOVING,Texas,TX,48301,2008,,,0,83,24287100,True
LUBBOCK,Texas,TX,48303,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,271660,24287100,True
LYNN,Texas,TX,48305,2008,,,0,6043,24287100,True
MCCULLOCH,Texas,TX,48307,2008,,,0,8267,24287100,True
MCLENNAN,Texas,TX,48309,2008,,,0,230621,24287100,True
MCMULLEN,Texas,TX,48311,2008,,,0,735,24287100,True
MADISON,Texas,TX,48313,2008,,,0,13521,24287100,True
MARION,Texas,TX,48315,2008,,,0,10619,24287100,True
MARTIN,Texas,TX,48317,2008,,,0,4786,24287100,True
MASON,Texas,TX,48319,2008,,,0,3959,24287100,True
MATAGORDA,Texas,TX,48321,2008,,,0,36943,24287100,True
MAVERICK,Texas,TX,48323,2008,,,0,52861,24287100,True
MEDINA,Texas,TX,48325,2008,,,0,44670,24287100,True
MENARD,Texas,TX,48327,2008,,,0,2261,24287100,True
MIDLAND,Texas,TX,48329,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,132706,24287100,True
MILAM,Texas,TX,48331,2008,,,0,24651,24287100,True
MILLS,Texas,TX,48333,2008,,,0,4983,24287100,True
MITCHELL,Texas,TX,48335,2008,,,0,9464,24287100,True
MONTAGUE,Texas,TX,48337,2008,,,0,19596,24287100,True
MONTGOMERY,Texas,TX,48339,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,51,423355,24287100,True
MOORE,Texas,TX,48341,2008,,,0,21547,24287100,True
MORRIS,Texas,TX,48343,2008,,,0,12955,24287100,True
MOTLEY,Texas,TX,48345,2008,,,0,1245,24287100,True
NACOGDOCHES,Texas,TX,48347,2008,,,0,63461,24287100,True
NAVARRO,Texas,TX,48349,2008,,,0,47297,24287100,True
NEWTON,Texas,TX,48351,2008,,,0,14566,24287100,True
NOLAN,Texas,TX,48353,2008,,,0,15333,24287100,True
NUECES,Texas,TX,48355,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,40,334880,24287100,True
OCHILTREE,Texas,TX,48357,2008,,,0,9977,24287100,True
OLDHAM,Texas,TX,48359,2008,,,0,2079,24287100,True
ORANGE,Texas,TX,48361,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,82473,24287100,True
PALO PINTO,Texas,TX,48363,2008,,,0,27903,24287100,True
PANOLA,Texas,TX,48365,2008,,,0,23591,24287100,True
PARKER,Texas,TX,48367,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,111253,24287100,True
PARMER,Texas,TX,48369,2008,,,0,10216,24287100,True
PECOS,Texas,TX,48371,2008,,,0,15761,24287100,True
POLK,Texas,TX,48373,2008,,,0,44560,24287100,True
POTTER,Texas,TX,48375,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,119591,24287100,True
PRESIDIO,Texas,TX,48377,2008,,,0,7712,24287100,True
RAINS,Texas,TX,48379,2008,,,0,10560,24287100,True
RANDALL,Texas,TX,48381,2008,,,0,117408,24287100,True
REAGAN,Texas,TX,48383,2008,,,0,3357,24287100,True
REAL,Texas,TX,48385,2008,,,0,3254,24287100,True
RED RIVER,Texas,TX,48387,2008,,,0,13154,24287100,True
REEVES,Texas,TX,48389,2008,,,0,13653,24287100,True
REFUGIO,Texas,TX,48391,2008,,,0,7470,24287100,True
ROBERTS,Texas,TX,48393,2008,,,0,919,24287100,True
ROBERTSON,Texas,TX,48395,2008,,,0,16492,24287100,True
ROCKWALL,Texas,TX,48397,2008,,,0,71271,24287100,True
RUNNELS,Texas,TX,48399,2008,,,0,10697,24287100,True
RUSK,Texas,TX,48401,2008,,,0,52130,24287100,True
SABINE,Texas,TX,48403,2008,,,0,10752,24287100,True
SAN AUGUSTINE,Texas,TX,48405,2008,,,0,8875,24287100,True
SAN JACINTO,Texas,TX,48407,2008,,,0,25547,24287100,True
SAN PATRICIO,Texas,TX,48409,2008,,,0,65297,24287100,True
SAN SABA,Texas,TX,48411,2008,,,0,6137,24287100,True
SCHLEICHER,Texas,TX,48413,2008,,,0,3358,24287100,True
SCURRY,Texas,TX,48415,2008,,,0,16806,24287100,True
SHACKELFORD,Texas,TX,48417,2008,,,0,3366,24287100,True
SHELBY,Texas,TX,48419,2008,,,0,25399,24287100,True
SHERMAN,Texas,TX,48421,2008,,,0,3064,24287100,True
SMITH,Texas,TX,48423,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,202749,24287100,True
SOMERVELL,Texas,TX,48425,2008,,,0,8177,24287100,True
STARR,Texas,TX,48427,2008,,,0,59493,24287100,True
STEPHENS,Texas,TX,48429,2008,,,0,9636,24287100,True
STERLING,Texas,TX,48431,2008,,,0,1193,24287100,True
STONEWALL,Texas,TX,48433,2008,,,0,1531,24287100,True
SUTTON,Texas,TX,48435,2008,,,0,4121,24287100,True
SWISHER,Texas,TX,48437,2008,,,0,7961,24287100,True
TARRANT,Texas,TX,48439,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,115,1738378,24287100,True
TARRANT,Texas,TX,48439,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,13,1738378,24287100,True
TAYLOR,Texas,TX,48441,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,130526,24287100,True
TERRELL,Texas,TX,48443,2008,,,0,1001,24287100,True
TERRY,Texas,TX,48445,2008,,,0,12669,24287100,True
THROCKMORTON,Texas,TX,48447,2008,,,0,1679,24287100,True
TITUS,Texas,TX,48449,2008,,,0,31494,24287100,True
TOM GREEN,Texas,TX,48451,2008,,,0,108983,24287100,True
TRAVIS,Texas,TX,48453,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,58,981928,24287100,True
TRAVIS,Texas,TX,48453,2008,Drug poisonings (overdose) Suicide (X60-X64),D2,20,981928,24287100,True
TRINITY,Texas,TX,48455,2008,,,0,14492,24287100,True
TYLER,Texas,TX,48457,2008,,,0,21578,24287100,True
UPSHUR,Texas,TX,48459,2008,,,0,38516,24287100,True
UPTON,Texas,TX,48461,2008,,,0,3360,24287100,True
UVALDE,Texas,TX,48463,2008,,,0,26311,24287100,True
VAL VERDE,Texas,TX,48465,2008,,,0,48066,24287100,True
VAN ZANDT,Texas,TX,48467,2008,,,0,51673,24287100,True
VICTORIA,Texas,TX,48469,2008,,,0,86253,24287100,True
WALKER,Texas,TX,48471,2008,,,0,66637,24287100,True
WALLER,Texas,TX,48473,2008,,,0,41129,24287100,True
WARD,Texas,TX,48475,2008,,,0,10709,24287100,True
WASHINGTON,Texas,TX,48477,2008,,,0,33036,24287100,True
WEBB,Texas,TX,48479,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,238868,24287100,True
WHARTON,Texas,TX,48481,2008,,,0,41263,24287100,True
WHEELER,Texas,TX,48483,2008,,,0,5385,24287100,True
WICHITA,Texas,TX,48485,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,131671,24287100,True
WILBARGER,Texas,TX,48487,2008,,,0,13767,24287100,True
WILLACY,Texas,TX,48489,2008,,,0,21727,24287100,True
WILLIAMSON,Texas,TX,48491,2008,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,388098,24287100,True
WILSON,Texas,TX,48493,2008,,,0,40809,24287100,True
WINKLER,Texas,TX,48495,2008,,,0,7125,24287100,True
WISE,Texas,TX,48497,2008,,,0,57037,24287100,True
WOOD,Texas,TX,48499,2008,,,0,40913,24287100,True
YOAKUM,Texas,TX,48501,2008,,,0,7765,24287100,True
YOUNG,Texas,TX,48503,2008,,,0,18416,24287100,True
ZAPATA,Texas,TX,48505,2008,,,0,13633,24287100,True
ZAVALA,Texas,TX,48507,2008,,,0,11669,24287100,True
ANDERSON,Texas,TX,48001,2009,,,0,58120,24716609,True
ANDREWS,Texas,TX,48003,2009,,,0,14604,24716609,True
ANGELINA,Texas,TX,48005,2009,,,0,86108,24716609,True
ARANSAS,Texas,TX,48007,2009,,,0,23087,24716609,True
ARCHER,Texas,TX,48009,2009,,,0,9039,24716609,True
ARMSTRONG,Texas,TX,48011,2009,,,0,1928,24716609,True
ATASCOSA,Texas,TX,48013,2009,,,0,44279,24716609,True
AUSTIN,Texas,TX,48015,2009,,,0,27933,24716609,True
BAILEY,Texas,TX,48017,2009,,,0,7106,24716609,True
BANDERA,Texas,TX,48019,2009,,,0,20199,24716609,True
BASTROP,Texas,TX,48021,2009,,,0,72552,24716609,True
BAYLOR,Texas,TX,48023,2009,,,0,3767,24716609,True
BEE,Texas,TX,48025,2009,,,0,31906,24716609,True
BELL,Texas,TX,48027,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,302944,24716609,True
BEXAR,Texas,TX,48029,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,172,1682601,24716609,True
BEXAR,Texas,TX,48029,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,25,1682601,24716609,True
BLANCO,Texas,TX,48031,2009,,,0,10290,24716609,True
BORDEN,Texas,TX,48033,2009,,,0,648,24716609,True
BOSQUE,Texas,TX,48035,2009,,,0,18115,24716609,True
BOWIE,Texas,TX,48037,2009,,,0,92239,24716609,True
BRAZORIA,Texas,TX,48039,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,305993,24716609,True
BRAZOS,Texas,TX,48041,2009,,,0,190614,24716609,True
BREWSTER,Texas,TX,48043,2009,,,0,9196,24716609,True
BRISCOE,Texas,TX,48045,2009,,,0,1652,24716609,True
BROOKS,Texas,TX,48047,2009,,,0,7296,24716609,True
BROWN,Texas,TX,48049,2009,,,0,38064,24716609,True
BURLESON,Texas,TX,48051,2009,,,0,17115,24716609,True
BURNET,Texas,TX,48053,2009,,,0,41856,24716609,True
CALDWELL,Texas,TX,48055,2009,,,0,37465,24716609,True
CALHOUN,Texas,TX,48057,2009,,,0,21311,24716609,True
CALLAHAN,Texas,TX,48059,2009,,,0,13476,24716609,True
CAMERON,Texas,TX,48061,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,399081,24716609,True
CAMP,Texas,TX,48063,2009,,,0,12316,24716609,True
CARSON,Texas,TX,48065,2009,,,0,6215,24716609,True
CASS,Texas,TX,48067,2009,,,0,30463,24716609,True
CASTRO,Texas,TX,48069,2009,,,0,8087,24716609,True
CHAMBERS,Texas,TX,48071,2009,,,0,34187,24716609,True
CHEROKEE,Texas,TX,48073,2009,,,0,50424,24716609,True
CHILDRESS,Texas,TX,48075,2009,,,0,7103,24716609,True
CLAY,Texas,TX,48077,2009,,,0,10781,24716609,True
COCHRAN,Texas,TX,48079,2009,,,0,3184,24716609,True
COKE,Texas,TX,48081,2009,,,0,3370,24716609,True
COLEMAN,Texas,TX,48083,2009,,,0,8926,24716609,True
COLLIN,Texas,TX,48085,2009,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,753127,24716609,True
COLLIN,Texas,TX,48085,2009,Drug poisonings (overdose) Suicide (X60-X64),D2,10,753127,24716609,True
COLLIN,Texas,TX,48085,2009,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,753127,24716609,True
COLLINGSWORTH,Texas,TX,48087,2009,,,0,3071,24716609,True
COLORADO,Texas,TX,48089,2009,,,0,20824,24716609,True
COMAL,Texas,TX,48091,2009,,,0,105436,24716609,True
COMANCHE,Texas,TX,48093,2009,,,0,13964,24716609,True
CONCHO,Texas,TX,48095,2009,,,0,4072,24716609,True
COOKE,Texas,TX,48097,2009,,,0,38233,24716609,True
CORYELL,Texas,TX,48099,2009,,,0,75421,24716609,True
