County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population,Policy State
WAKULLA,Florida,FL,12129,2011,,,0,30993,19116423,True
WALTON,Florida,FL,12131,2011,,,0,57085,19116423,True
WASHINGTON,Florida,FL,12133,2011,,,0,24894,19116423,True
ALACHUA,Florida,FL,12001,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,252991,19428266,True
BAKER,Florida,FL,12003,2012,,,0,27425,19428266,True
BAY,Florida,FL,12005,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,15,172960,19428266,True
BRADFORD,Florida,FL,12007,2012,,,0,28324,19428266,True
BREVARD,Florida,FL,12009,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,98,556742,19428266,True
BREVARD,Florida,FL,12009,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,15,556742,19428266,True
BROWARD,Florida,FL,12011,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,191,1798924,19428266,True
BROWARD,Florida,FL,12011,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,37,1798924,19428266,True
CALHOUN,Florida,FL,12013,2012,,,0,14615,19428266,True
CHARLOTTE,Florida,FL,12015,2012,,,0,166222,19428266,True
CITRUS,Florida,FL,12017,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,37,142905,19428266,True
CLAY,Florida,FL,12019,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,28,197167,19428266,True
COLLIER,Florida,FL,12021,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,335763,19428266,True
COLUMBIA,Florida,FL,12023,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,68270,19428266,True
DESOTO,Florida,FL,12027,2012,,,0,35518,19428266,True
DIXIE,Florida,FL,12029,2012,,,0,16492,19428266,True
DUVAL,Florida,FL,12031,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,150,885745,19428266,True
DUVAL,Florida,FL,12031,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,15,885745,19428266,True
ESCAMBIA,Florida,FL,12033,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,302098,19428266,True
FLAGLER,Florida,FL,12035,2012,,,0,99795,19428266,True
FRANKLIN,Florida,FL,12037,2012,,,0,11595,19428266,True
GADSDEN,Florida,FL,12039,2012,,,0,47282,19428266,True
GILCHRIST,Florida,FL,12041,2012,,,0,17269,19428266,True
GLADES,Florida,FL,12043,2012,,,0,13091,19428266,True
GULF,Florida,FL,12045,2012,,,0,15937,19428266,True
HAMILTON,Florida,FL,12047,2012,,,0,14677,19428266,True
HARDEE,Florida,FL,12049,2012,,,0,27609,19428266,True
HENDRY,Florida,FL,12051,2012,,,0,39747,19428266,True
HERNANDO,Florida,FL,12053,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,177299,19428266,True
HIGHLANDS,Florida,FL,12055,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,100446,19428266,True
HILLSBOROUGH,Florida,FL,12057,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,160,1281106,19428266,True
HILLSBOROUGH,Florida,FL,12057,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,25,1281106,19428266,True
HOLMES,Florida,FL,12059,2012,,,0,19812,19428266,True
INDIAN RIVER,Florida,FL,12061,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,142874,19428266,True
JACKSON,Florida,FL,12063,2012,,,0,49397,19428266,True
JEFFERSON,Florida,FL,12065,2012,,,0,14641,19428266,True
LAFAYETTE,Florida,FL,12067,2012,,,0,8836,19428266,True
LAKE,Florida,FL,12069,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,311912,19428266,True
LEE,Florida,FL,12071,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,652718,19428266,True
LEE,Florida,FL,12071,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,18,652718,19428266,True
LEON,Florida,FL,12073,2012,,,0,279738,19428266,True
LEVY,Florida,FL,12075,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,40793,19428266,True
LIBERTY,Florida,FL,12077,2012,,,0,8389,19428266,True
MADISON,Florida,FL,12079,2012,,,0,19054,19428266,True
MANATEE,Florida,FL,12081,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,40,340873,19428266,True
MARION,Florida,FL,12083,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,44,338469,19428266,True
MARTIN,Florida,FL,12085,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,150368,19428266,True
MIAMI-DADE,Florida,FL,12086,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,101,2563905,19428266,True
MIAMI-DADE,Florida,FL,12086,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,34,2563905,19428266,True
MONROE,Florida,FL,12087,2012,,,0,73574,19428266,True
NASSAU,Florida,FL,12089,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,76440,19428266,True
OKALOOSA,Florida,FL,12091,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,187437,19428266,True
OKEECHOBEE,Florida,FL,12093,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,40382,19428266,True
ORANGE,Florida,FL,12095,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,102,1204626,19428266,True
ORANGE,Florida,FL,12095,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,29,1204626,19428266,True
OSCEOLA,Florida,FL,12097,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,293509,19428266,True
PALM BEACH,Florida,FL,12099,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,134,1361587,19428266,True
PALM BEACH,Florida,FL,12099,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,51,1361587,19428266,True
PASCO,Florida,FL,12101,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,95,483435,19428266,True
PASCO,Florida,FL,12101,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,14,483435,19428266,True
PINELLAS,Florida,FL,12103,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,169,931424,19428266,True
PINELLAS,Florida,FL,12103,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,52,931424,19428266,True
POLK,Florida,FL,12105,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,73,628576,19428266,True
POLK,Florida,FL,12105,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,11,628576,19428266,True
PUTNAM,Florida,FL,12107,2012,,,0,74316,19428266,True
ST. JOHNS,Florida,FL,12109,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,206090,19428266,True
ST. LUCIE,Florida,FL,12111,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,288223,19428266,True
SANTA ROSA,Florida,FL,12113,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,158365,19428266,True
SARASOTA,Florida,FL,12115,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,391255,19428266,True
SARASOTA,Florida,FL,12115,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,16,391255,19428266,True
SEMINOLE,Florida,FL,12117,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,40,433993,19428266,True
SUMTER,Florida,FL,12119,2012,,,0,102254,19428266,True
SUWANNEE,Florida,FL,12121,2012,,,0,42215,19428266,True
TAYLOR,Florida,FL,12123,2012,,,0,22335,19428266,True
UNION,Florida,FL,12125,2012,,,0,15387,19428266,True
VOLUSIA,Florida,FL,12127,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,68,507832,19428266,True
VOLUSIA,Florida,FL,12127,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,17,507832,19428266,True
WAKULLA,Florida,FL,12129,2012,,,0,31203,19428266,True
WALTON,Florida,FL,12131,2012,,,0,59127,19428266,True
WASHINGTON,Florida,FL,12133,2012,,,0,24892,19428266,True
ALACHUA,Florida,FL,12001,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,255818,19740109,True
BAKER,Florida,FL,12003,2013,,,0,27580,19740109,True
BAY,Florida,FL,12005,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,175014,19740109,True
BRADFORD,Florida,FL,12007,2013,,,0,28226,19740109,True
BREVARD,Florida,FL,12009,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,82,563427,19740109,True
BREVARD,Florida,FL,12009,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,24,563427,19740109,True
BROWARD,Florida,FL,12011,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,155,1824313,19740109,True
BROWARD,Florida,FL,12011,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,34,1824313,19740109,True
BROWARD,Florida,FL,12011,2013,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10,1824313,19740109,True
CALHOUN,Florida,FL,12013,2013,,,0,14610,19740109,True
CHARLOTTE,Florida,FL,12015,2013,,,0,169351,19740109,True
CITRUS,Florida,FL,12017,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,143743,19740109,True
CLAY,Florida,FL,12019,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,200318,19740109,True
COLLIER,Florida,FL,12021,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,342884,19740109,True
COLUMBIA,Florida,FL,12023,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,68642,19740109,True
DESOTO,Florida,FL,12027,2013,,,0,35846,19740109,True
DIXIE,Florida,FL,12029,2013,,,0,16527,19740109,True
DUVAL,Florida,FL,12031,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,127,896484,19740109,True
DUVAL,Florida,FL,12031,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,15,896484,19740109,True
ESCAMBIA,Florida,FL,12033,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,304337,19740109,True
FLAGLER,Florida,FL,12035,2013,,,0,101841,19740109,True
FRANKLIN,Florida,FL,12037,2013,,,0,11618,19740109,True
GADSDEN,Florida,FL,12039,2013,,,0,47051,19740109,True
GILCHRIST,Florida,FL,12041,2013,,,0,17433,19740109,True
GLADES,Florida,FL,12043,2013,,,0,13196,19740109,True
GULF,Florida,FL,12045,2013,,,0,15975,19740109,True
HAMILTON,Florida,FL,12047,2013,,,0,14616,19740109,True
HARDEE,Florida,FL,12049,2013,,,0,27548,19740109,True
HENDRY,Florida,FL,12051,2013,,,0,40049,19740109,True
HERNANDO,Florida,FL,12053,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,179560,19740109,True
HIGHLANDS,Florida,FL,12055,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,101276,19740109,True
HILLSBOROUGH,Florida,FL,12057,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,135,1307070,19740109,True
HILLSBOROUGH,Florida,FL,12057,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,28,1307070,19740109,True
HOLMES,Florida,FL,12059,2013,,,0,19756,19740109,True
INDIAN RIVER,Florida,FL,12061,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,145297,19740109,True
JACKSON,Florida,FL,12063,2013,,,0,49215,19740109,True
JEFFERSON,Florida,FL,12065,2013,,,0,14582,19740109,True
LAFAYETTE,Florida,FL,12067,2013,,,0,8819,19740109,True
LAKE,Florida,FL,12069,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,319342,19740109,True
LEE,Florida,FL,12071,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,669700,19740109,True
LEE,Florida,FL,12071,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,11,669700,19740109,True
LEON,Florida,FL,12073,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,281865,19740109,True
LEVY,Florida,FL,12075,2013,,,0,40789,19740109,True
LIBERTY,Florida,FL,12077,2013,,,0,8401,19740109,True
MADISON,Florida,FL,12079,2013,,,0,18966,19740109,True
MANATEE,Florida,FL,12081,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,50,349870,19740109,True
MANATEE,Florida,FL,12081,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,19,349870,19740109,True
MARION,Florida,FL,12083,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,45,342054,19740109,True
MARTIN,Florida,FL,12085,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,152126,19740109,True
MIAMI-DADE,Florida,FL,12086,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,90,2596851,19740109,True
MIAMI-DADE,Florida,FL,12086,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,20,2596851,19740109,True
MONROE,Florida,FL,12087,2013,,,0,73816,19740109,True
NASSAU,Florida,FL,12089,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,78005,19740109,True
OKALOOSA,Florida,FL,12091,2013,,,0,190743,19740109,True
OKEECHOBEE,Florida,FL,12093,2013,,,0,40575,19740109,True
ORANGE,Florida,FL,12095,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,105,1233962,19740109,True
ORANGE,Florida,FL,12095,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,17,1233962,19740109,True
OSCEOLA,Florida,FL,12097,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,305922,19740109,True
PALM BEACH,Florida,FL,12099,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,190,1382313,19740109,True
PALM BEACH,Florida,FL,12099,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,43,1382313,19740109,True
PASCO,Florida,FL,12101,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,82,492801,19740109,True
PASCO,Florida,FL,12101,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,17,492801,19740109,True
PINELLAS,Florida,FL,12103,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,150,938734,19740109,True
PINELLAS,Florida,FL,12103,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,26,938734,19740109,True
POLK,Florida,FL,12105,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,88,641815,19740109,True
PUTNAM,Florida,FL,12107,2013,,,0,74290,19740109,True
ST. JOHNS,Florida,FL,12109,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,214118,19740109,True
ST. LUCIE,Florida,FL,12111,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,33,293707,19740109,True
SANTA ROSA,Florida,FL,12113,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,161862,19740109,True
SARASOTA,Florida,FL,12115,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,47,397165,19740109,True
SARASOTA,Florida,FL,12115,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,20,397165,19740109,True
SEMINOLE,Florida,FL,12117,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,45,439633,19740109,True
SUMTER,Florida,FL,12119,2013,,,0,106671,19740109,True
SUWANNEE,Florida,FL,12121,2013,,,0,42545,19740109,True
TAYLOR,Florida,FL,12123,2013,,,0,22217,19740109,True
UNION,Florida,FL,12125,2013,,,0,15313,19740109,True
VOLUSIA,Florida,FL,12127,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,79,514450,19740109,True
VOLUSIA,Florida,FL,12127,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,21,514450,19740109,True
WAKULLA,Florida,FL,12129,2013,,,0,31413,19740109,True
WALTON,Florida,FL,12131,2013,,,0,61169,19740109,True
WASHINGTON,Florida,FL,12133,2013,,,0,24890,19740109,True
ALACHUA,Florida,FL,12001,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,19,258645,20051952,True
BAKER,Florida,FL,12003,2014,,,0,27735,20051952,True
BAY,Florida,FL,12005,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,177068,20051952,True
BRADFORD,Florida,FL,12007,2014,,,0,28128,20051952,True
BREVARD,Florida,FL,12009,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,96,570112,20051952,True
BREVARD,Florida,FL,12009,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,15,570112,20051952,True
BROWARD,Florida,FL,12011,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,180,1849702,20051952,True
BROWARD,Florida,FL,12011,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,40,1849702,20051952,True
CALHOUN,Florida,FL,12013,2014,,,0,14605,20051952,True
CHARLOTTE,Florida,FL,12015,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,172480,20051952,True
CITRUS,Florida,FL,12017,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,24,144581,20051952,True
CLAY,Florida,FL,12019,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,203469,20051952,True
COLLIER,Florida,FL,12021,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,350005,20051952,True
COLUMBIA,Florida,FL,12023,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,69014,20051952,True
DESOTO,Florida,FL,12027,2014,,,0,36174,20051952,True
DIXIE,Florida,FL,12029,2014,,,0,16562,20051952,True
DUVAL,Florida,FL,12031,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,134,907223,20051952,True
DUVAL,Florida,FL,12031,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,12,907223,20051952,True
ESCAMBIA,Florida,FL,12033,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,35,306576,20051952,True
FLAGLER,Florida,FL,12035,2014,,,0,103887,20051952,True
FRANKLIN,Florida,FL,12037,2014,,,0,11641,20051952,True
GADSDEN,Florida,FL,12039,2014,,,0,46820,20051952,True
GILCHRIST,Florida,FL,12041,2014,,,0,17597,20051952,True
GLADES,Florida,FL,12043,2014,,,0,13301,20051952,True
GULF,Florida,FL,12045,2014,,,0,16013,20051952,True
HAMILTON,Florida,FL,12047,2014,,,0,14555,20051952,True
HARDEE,Florida,FL,12049,2014,,,0,27487,20051952,True
HENDRY,Florida,FL,12051,2014,,,0,40351,20051952,True
HERNANDO,Florida,FL,12053,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,181821,20051952,True
HIGHLANDS,Florida,FL,12055,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,102106,20051952,True
HILLSBOROUGH,Florida,FL,12057,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,137,1333034,20051952,True
HILLSBOROUGH,Florida,FL,12057,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,26,1333034,20051952,True
HOLMES,Florida,FL,12059,2014,,,0,19700,20051952,True
INDIAN RIVER,Florida,FL,12061,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,147720,20051952,True
JACKSON,Florida,FL,12063,2014,,,0,49033,20051952,True
JEFFERSON,Florida,FL,12065,2014,,,0,14523,20051952,True
LAFAYETTE,Florida,FL,12067,2014,,,0,8802,20051952,True
LAKE,Florida,FL,12069,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,326772,20051952,True
LAKE,Florida,FL,12069,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,10,326772,20051952,True
LEE,Florida,FL,12071,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,66,686682,20051952,True
LEE,Florida,FL,12071,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,20,686682,20051952,True
LEON,Florida,FL,12073,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,18,283992,20051952,True
LEVY,Florida,FL,12075,2014,,,0,40785,20051952,True
LIBERTY,Florida,FL,12077,2014,,,0,8413,20051952,True
MADISON,Florida,FL,12079,2014,,,0,18878,20051952,True
MANATEE,Florida,FL,12081,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,80,358867,20051952,True
MANATEE,Florida,FL,12081,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,11,358867,20051952,True
MARION,Florida,FL,12083,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,47,345639,20051952,True
MARION,Florida,FL,12083,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,10,345639,20051952,True
MARTIN,Florida,FL,12085,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,16,153884,20051952,True
MIAMI-DADE,Florida,FL,12086,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,104,2629797,20051952,True
MIAMI-DADE,Florida,FL,12086,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,35,2629797,20051952,True
MONROE,Florida,FL,12087,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,74058,20051952,True
NASSAU,Florida,FL,12089,2014,,,0,79570,20051952,True
OKALOOSA,Florida,FL,12091,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,194049,20051952,True
OKEECHOBEE,Florida,FL,12093,2014,,,0,40768,20051952,True
ORANGE,Florida,FL,12095,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,149,1263298,20051952,True
ORANGE,Florida,FL,12095,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,28,1263298,20051952,True
OSCEOLA,Florida,FL,12097,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,36,318335,20051952,True
PALM BEACH,Florida,FL,12099,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,184,1403039,20051952,True
PALM BEACH,Florida,FL,12099,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,52,1403039,20051952,True
PASCO,Florida,FL,12101,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,95,502167,20051952,True
PASCO,Florida,FL,12101,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,10,502167,20051952,True
PINELLAS,Florida,FL,12103,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,161,946044,20051952,True
PINELLAS,Florida,FL,12103,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,29,946044,20051952,True
POLK,Florida,FL,12105,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,72,655054,20051952,True
POLK,Florida,FL,12105,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,21,655054,20051952,True
PUTNAM,Florida,FL,12107,2014,,,0,74264,20051952,True
ST. JOHNS,Florida,FL,12109,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,222146,20051952,True
ST. LUCIE,Florida,FL,12111,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,299191,20051952,True
SANTA ROSA,Florida,FL,12113,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,165359,20051952,True
SARASOTA,Florida,FL,12115,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,39,403075,20051952,True
SARASOTA,Florida,FL,12115,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,15,403075,20051952,True
SEMINOLE,Florida,FL,12117,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,49,445273,20051952,True
SUMTER,Florida,FL,12119,2014,,,0,111088,20051952,True
SUWANNEE,Florida,FL,12121,2014,,,0,42875,20051952,True
TAYLOR,Florida,FL,12123,2014,,,0,22099,20051952,True
UNION,Florida,FL,12125,2014,,,0,15239,20051952,True
VOLUSIA,Florida,FL,12127,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,55,521068,20051952,True
VOLUSIA,Florida,FL,12127,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,20,521068,20051952,True
WAKULLA,Florida,FL,12129,2014,,,0,31623,20051952,True
WALTON,Florida,FL,12131,2014,,,0,63211,20051952,True
WASHINGTON,Florida,FL,12133,2014,,,0,24888,20051952,True
ALACHUA,Florida,FL,12001,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,261472,20363795,True
BAKER,Florida,FL,12003,2015,,,0,27890,20363795,True
BAY,Florida,FL,12005,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,179122,20363795,True
BRADFORD,Florida,FL,12007,2015,,,0,28030,20363795,True
BREVARD,Florida,FL,12009,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,132,576797,20363795,True
BREVARD,Florida,FL,12009,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,23,576797,20363795,True
BROWARD,Florida,FL,12011,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,252,1875091,20363795,True
BROWARD,Florida,FL,12011,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,27,1875091,20363795,True
CALHOUN,Florida,FL,12013,2015,,,0,14600,20363795,True
CHARLOTTE,Florida,FL,12015,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,175609,20363795,True
CITRUS,Florida,FL,12017,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,25,145419,20363795,True
CLAY,Florida,FL,12019,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,206620,20363795,True
COLLIER,Florida,FL,12021,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,357126,20363795,True
COLUMBIA,Florida,FL,12023,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,69386,20363795,True
DESOTO,Florida,FL,12027,2015,,,0,36502,20363795,True
DIXIE,Florida,FL,12029,2015,,,0,16597,20363795,True
DUVAL,Florida,FL,12031,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,146,917962,20363795,True
DUVAL,Florida,FL,12031,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,23,917962,20363795,True
ESCAMBIA,Florida,FL,12033,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,51,308815,20363795,True
FLAGLER,Florida,FL,12035,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,105933,20363795,True
FRANKLIN,Florida,FL,12037,2015,,,0,11664,20363795,True
GADSDEN,Florida,FL,12039,2015,,,0,46589,20363795,True
GILCHRIST,Florida,FL,12041,2015,,,0,17761,20363795,True
GLADES,Florida,FL,12043,2015,,,0,13406,20363795,True
GULF,Florida,FL,12045,2015,,,0,16051,20363795,True
HAMILTON,Florida,FL,12047,2015,,,0,14494,20363795,True
HARDEE,Florida,FL,12049,2015,,,0,27426,20363795,True
HENDRY,Florida,FL,12051,2015,,,0,40653,20363795,True
HERNANDO,Florida,FL,12053,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,184082,20363795,True
HIGHLANDS,Florida,FL,12055,2015,,,0,102936,20363795,True
HILLSBOROUGH,Florida,FL,12057,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,156,1358998,20363795,True
HILLSBOROUGH,Florida,FL,12057,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,20,1358998,20363795,True
HOLMES,Florida,FL,12059,2015,,,0,19644,20363795,True
INDIAN RIVER,Florida,FL,12061,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,17,150143,20363795,True
JACKSON,Florida,FL,12063,2015,,,0,48851,20363795,True
JEFFERSON,Florida,FL,12065,2015,,,0,14464,20363795,True
LAFAYETTE,Florida,FL,12067,2015,,,0,8785,20363795,True
LAKE,Florida,FL,12069,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,334202,20363795,True
LAKE,Florida,FL,12069,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,10,334202,20363795,True
LEE,Florida,FL,12071,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,90,703664,20363795,True
LEE,Florida,FL,12071,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,12,703664,20363795,True
LEON,Florida,FL,12073,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,286119,20363795,True
LEVY,Florida,FL,12075,2015,,,0,40781,20363795,True
LIBERTY,Florida,FL,12077,2015,,,0,8425,20363795,True
MADISON,Florida,FL,12079,2015,,,0,18790,20363795,True
MANATEE,Florida,FL,12081,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,137,367864,20363795,True
