Year,State Population,County Name,State Abbreviation,County Population,BUYER_MME
2011,9792555,NEWTON,GA,101179,32922.56415408758
2011,9792555,OCONEE,GA,33636,6894.334620224998
2011,9792555,OGLETHORPE,GA,14898,3248.6518574999996
2011,9792555,PAULDING,GA,145087,44882.92104761255
2011,9792555,PEACH,GA,27639,8817.9431775
2011,9792555,PICKENS,GA,29744,17933.016399300017
2011,9792555,PIERCE,GA,18840,9302.087801362502
2011,9792555,PIKE,GA,17969,1912.5216002250004
2011,9792555,POLK,GA,41603,32976.242632500085
2011,9792555,PULASKI,GA,11885,7593.181511362498
2011,9792555,PUTNAM,GA,21292,5290.192365449996
2011,9792555,QUITMAN,GA,2482,0.0
2011,9792555,RABUN,GA,16350,12000.333882037507
2011,9792555,RANDOLPH,GA,7608,1278.0833249999998
2011,9792555,RICHMOND,GA,200692,94727.33669610057
2011,9792555,ROCKDALE,GA,85853,45491.458856587575
2011,9792555,SCHLEY,GA,5038,491.64979908750007
2011,9792555,SCREVEN,GA,14510,3104.124802499999
2011,9792555,SEMINOLE,GA,8677,3653.139897487498
2011,9792555,SPALDING,GA,64348,34956.26327358759
2011,9792555,STEPHENS,GA,26156,36977.64213817504
2011,9792555,STEWART,GA,6076,1288.1846249999999
2011,9792555,SUMTER,GA,32431,7420.3008150000005
2011,9792555,TALBOT,GA,6799,26.6202
2011,9792555,TALIAFERRO,GA,1703,0.0
2011,9792555,TATTNALL,GA,25501,10688.3068875
2011,9792555,TAYLOR,GA,8801,3504.374054999999
2011,9792555,TELFAIR,GA,16413,15090.633258862517
2011,9792555,TERRELL,GA,9395,1434.2331974999997
2011,9792555,THOMAS,GA,44690,12562.60115145002
2011,9792555,TIFT,GA,40187,17484.16705691254
2011,9792555,TOOMBS,GA,27135,18796.781685000016
2011,9792555,TOWNS,GA,10649,5080.4130899999955
2011,9792555,TREUTLEN,GA,6872,2885.897842499999
2011,9792555,TROUP,GA,67413,22081.61444475007
2011,9792555,TURNER,GA,8803,2377.9290825
2011,9792555,TWIGGS,GA,8918,774.6228375000001
2011,9792555,UNION,GA,21687,9573.4296375
2011,9792555,UPSON,GA,27034,12706.276269075004
2011,9792555,WALKER,GA,68832,30050.44935750006
2011,9792555,WALTON,GA,84984,51893.52544545014
2011,9792555,WARE,GA,36227,33081.90502226259
2011,9792555,WARREN,GA,5761,1085.7679875
2011,9792555,WASHINGTON,GA,21083,5594.685532499994
2011,9792555,WAYNE,GA,30063,31768.250152500063
2011,9792555,WEBSTER,GA,2777,0.0
2011,9792555,WHEELER,GA,7478,5541.494474999999
2011,9792555,WHITE,GA,27491,15105.062343862508
2011,9792555,WHITFIELD,GA,102777,47235.5124382876
2011,9792555,WILCOX,GA,9200,2788.5342899999996
2011,9792555,WILKES,GA,10503,4042.745774999999
2011,9792555,WILKINSON,GA,9502,4459.154877037497
2011,9792555,WORTH,GA,21503,4078.0831724999957
2012,9896401,APPLING,GA,18304,11679.555495000004
2012,9896401,ATKINSON,GA,8360,2978.720032499999
2012,9896401,BACON,GA,11113,16248.752550000008
2012,9896401,BAKER,GA,3361,0.0
2012,9896401,BALDWIN,GA,45586,22942.55441250003
2012,9896401,BANKS,GA,18529,6478.398802499996
2012,9896401,BARROW,GA,72219,33610.99321976258
2012,9896401,BARTOW,GA,101698,61299.91480158775
2012,9896401,BEN HILL,GA,17425,7793.140814999997
2012,9896401,BERRIEN,GA,19281,6733.548644999992
2012,9896401,BIBB,GA,155119,138379.07482451346
2012,9896401,BLECKLEY,GA,13007,12193.794705000004
2012,9896401,BRANTLEY,GA,18534,5926.965224999997
2012,9896401,BROOKS,GA,16115,17742.997312500007
2012,9896401,BRYAN,GA,32189,18906.191952037534
2012,9896401,BULLOCH,GA,72008,19664.277140212533
2012,9896401,BURKE,GA,23089,5442.739004999994
2012,9896401,BUTTS,GA,23799,16646.494286362507
2012,9896401,CALHOUN,GA,6611,821.658649725
2012,9896401,CAMDEN,GA,51304,23490.736215000023
2012,9896401,CANDLER,GA,10955,5326.837829999997
2012,9896401,CARROLL,GA,112466,76353.87597360047
2012,9896401,CATOOSA,GA,64807,47386.00666886262
2012,9896401,CHARLTON,GA,12371,4904.913983624995
2012,9896401,CHATHAM,GA,271144,101158.89221928881
2012,9896401,CHATTAHOOCHEE,GA,11121,0.0
2012,9896401,CHATTOOGA,GA,25711,15202.959442500027
2012,9896401,CHEROKEE,GA,224316,76777.39892718817
2012,9896401,CLARKE,GA,119355,82501.6059622505
2012,9896401,CLAY,GA,3111,560.308575
2012,9896401,CLAYTON,GA,267088,56627.538666562665
2012,9896401,CLINCH,GA,6760,4592.822006362498
2012,9896401,COBB,GA,705269,238414.92378401765
2012,9896401,COFFEE,GA,42538,34072.837083862614
2012,9896401,COLQUITT,GA,45523,11538.465547725016
2012,9896401,COLUMBIA,GA,131603,49549.19645268757
2012,9896401,COOK,GA,17197,5873.076719999994
2012,9896401,COWETA,GA,131981,45984.581277487625
2012,9896401,CRAWFORD,GA,12552,2306.1873375
2012,9896401,CRISP,GA,23222,9762.026291587506
2012,9896401,DADE,GA,16533,7835.832374999996
2012,9896401,DAWSON,GA,23023,12577.916073862509
2012,9896401,DECATUR,GA,27526,10005.864181350009
2012,9896401,DEKALB,GA,708117,129316.71358916412
2012,9896401,DODGE,GA,21525,13449.868507500018
2012,9896401,DOOLY,GA,14619,857.1861900000001
2012,9896401,DOUGHERTY,GA,93732,31634.67663840006
2012,9896401,DOUGLAS,GA,135561,69229.24595996286
2012,9896401,EARLY,GA,10818,1941.3429374999996
2012,9896401,ECHOLS,GA,4021,0.0
2012,9896401,EFFINGHAM,GA,54741,13752.690067500018
2012,9896401,ELBERT,GA,19904,11702.900055900005
2012,9896401,EMANUEL,GA,22604,13752.474684300012
2012,9896401,EVANS,GA,10932,7630.125584999998
2012,9896401,FANNIN,GA,24266,17950.255902037527
2012,9896401,FAYETTE,GA,108288,35786.038864087524
2012,9896401,FLOYD,GA,96718,73445.99456497534
2012,9896401,FORSYTH,GA,190787,60962.1109243128
2012,9896401,FRANKLIN,GA,22320,26069.72910772503
2012,9896401,FULTON,GA,952859,228820.2751069548
2012,9896401,GILMER,GA,28915,19647.835808400017
2012,9896401,GLASCOCK,GA,3060,0.0
2012,9896401,GLYNN,GA,81023,35013.24119340012
2012,9896401,GORDON,GA,55810,24075.749022037555
2012,9896401,GRADY,GA,24946,6388.069935224993
2012,9896401,GREENE,GA,16423,9380.242279537502
2012,9896401,GWINNETT,GA,835940,205313.57711224028
2012,9896401,HABERSHAM,GA,43624,20488.710020812523
2012,9896401,HALL,GA,185332,76006.89618566312
2012,9896401,HANCOCK,GA,9137,924.1319550000002
2012,9896401,HARALSON,GA,28965,38605.72934066253
2012,9896401,HARRIS,GA,32618,1146.986565
2012,9896401,HART,GA,25436,12007.827430312505
2012,9896401,HEARD,GA,11839,2555.73825
2012,9896401,HENRY,GA,210428,76409.23508088832
2012,9896401,HOUSTON,GA,143802,65074.396999087934
2012,9896401,IRWIN,GA,9497,1710.3516524999998
2012,9896401,JACKSON,GA,62949,42902.74804522512
2012,9896401,JASPER,GA,13934,3691.416044999998
2012,9896401,JEFF DAVIS,GA,15068,12265.517539312508
2012,9896401,JEFFERSON,GA,16554,8648.1158140875
2012,9896401,JENKINS,GA,8422,3143.3681625
2012,9896401,JOHNSON,GA,9906,2295.079657499999
2012,9896401,JONES,GA,28655,7927.6744076999985
2012,9896401,LAMAR,GA,18482,5607.657644999994
2012,9896401,LANIER,GA,10138,2078.694157499999
2012,9896401,LAURENS,GA,48165,32343.58897383758
2012,9896401,LEE,GA,28664,4526.186317724995
2012,9896401,LIBERTY,GA,63066,12729.412800000016
2012,9896401,LINCOLN,GA,7976,2388.305251125
2012,9896401,LONG,GA,15497,1995.9483300000002
2012,9896401,LOWNDES,GA,111016,46025.040555225154
2012,9896401,LUMPKIN,GA,30705,8761.737682500003
2012,9896401,MCDUFFIE,GA,21783,12336.664230225013
2012,9896401,MCINTOSH,GA,14334,15089.767173862509
2012,9896401,MACON,GA,14343,5015.073567937497
2012,9896401,MADISON,GA,28532,17595.40330226251
2012,9896401,MARION,GA,8642,101.78727749999999
2012,9896401,MERIWETHER,GA,21755,6426.285179999993
2012,9896401,MILLER,GA,6015,2165.0058299999996
2012,9896401,MITCHELL,GA,23172,7357.516364999997
2012,9896401,MONROE,GA,26509,9489.26508
2012,9896401,MONTGOMERY,GA,9185,505.23555
2012,9896401,MORGAN,GA,18111,8441.2997363625
2012,9896401,MURRAY,GA,39702,17748.313413862525
2012,9896401,MUSCOGEE,GA,191469,102999.24256927641
2012,9896401,NEWTON,GA,102374,31803.023126362572
2012,9896401,OCONEE,GA,34441,6756.681877949997
2012,9896401,OGLETHORPE,GA,14920,3931.383322499998
2012,9896401,PAULDING,GA,147795,42966.593925000074
2012,9896401,PEACH,GA,27590,9620.321415000002
2012,9896401,PICKENS,GA,30063,18753.609469087518
2012,9896401,PIERCE,GA,18918,8372.561231362497
2012,9896401,PIKE,GA,18064,2168.2489275
2012,9896401,POLK,GA,41727,30934.11996000007
2012,9896401,PULASKI,GA,11768,8624.575278862501
2012,9896401,PUTNAM,GA,21366,5613.4720013624965
2012,9896401,QUITMAN,GA,2453,0.0
2012,9896401,RABUN,GA,16424,12142.440485437504
2012,9896401,RANDOLPH,GA,7497,1401.7853775
2012,9896401,RICHMOND,GA,200815,99701.89282267565
2012,9896401,ROCKDALE,GA,86530,47470.54368270008
2012,9896401,SCHLEY,GA,5066,345.8029125
2012,9896401,SCREVEN,GA,14428,2995.4890765874993
2012,9896401,SEMINOLE,GA,8625,3518.334761587498
2012,9896401,SPALDING,GA,64598,34349.64590201259
2012,9896401,STEPHENS,GA,26139,30549.977037937533
2012,9896401,STEWART,GA,6094,959.9839127250002
2012,9896401,SUMTER,GA,32045,7447.961212499997
2012,9896401,TALBOT,GA,6724,0.0
2012,9896401,TALIAFERRO,GA,1689,0.0
2012,9896401,TATTNALL,GA,25485,10844.763172500003
2012,9896401,TAYLOR,GA,8692,3734.1658649999977
2012,9896401,TELFAIR,GA,16336,9805.2044738625
2012,9896401,TERRELL,GA,9283,1790.7302249999998
2012,9896401,THOMAS,GA,44656,14387.645596462531
2012,9896401,TIFT,GA,40242,19223.169570450034
2012,9896401,TOOMBS,GA,27100,17636.436693862524
2012,9896401,TOWNS,GA,10821,4947.626039999996
2012,9896401,TREUTLEN,GA,6863,2971.584547499999
2012,9896401,TROUP,GA,67787,23619.47365050006
2012,9896401,TURNER,GA,8676,2569.8003599999997
2012,9896401,TWIGGS,GA,8814,773.76135
2012,9896401,UNION,GA,22018,10055.756951587504
2012,9896401,UPSON,GA,26917,13164.232114312508
2012,9896401,WALKER,GA,68915,32330.346090225066
2012,9896401,WALTON,GA,86201,46574.217800212624
2012,9896401,WARE,GA,36149,30516.857963175087
2012,9896401,WARREN,GA,5688,1051.107525
2012,9896401,WASHINGTON,GA,20983,6261.391942499995
2012,9896401,WAYNE,GA,30027,26200.19669658755
2012,9896401,WEBSTER,GA,2753,0.0
2012,9896401,WHEELER,GA,7535,4113.109012499997
2012,9896401,WHITE,GA,27845,17531.33373022502
2012,9896401,WHITFIELD,GA,102961,42564.53020953761
2012,9896401,WILCOX,GA,9144,2854.1556299999993
2012,9896401,WILKES,GA,10413,4497.471487499999
2012,9896401,WILKINSON,GA,9436,4181.279715224995
2012,9896401,WORTH,GA,21331,4361.639463862495
2013,10000247,APPLING,GA,18338,0.0
2013,10000247,ATKINSON,GA,8349,0.0
2013,10000247,BACON,GA,11125,0.0
2013,10000247,BAKER,GA,3316,0.0
2013,10000247,BALDWIN,GA,45459,0.0
2013,10000247,BANKS,GA,18606,0.0
2013,10000247,BARROW,GA,73651,0.0
2013,10000247,BARTOW,GA,102483,0.0
2013,10000247,BEN HILL,GA,17319,0.0
2013,10000247,BERRIEN,GA,19276,0.0
2013,10000247,BIBB,GA,154781,0.0
2013,10000247,BLECKLEY,GA,12979,0.0
2013,10000247,BRANTLEY,GA,18594,0.0
2013,10000247,BROOKS,GA,16015,0.0
2013,10000247,BRYAN,GA,33176,0.0
2013,10000247,BULLOCH,GA,72889,0.0
2013,10000247,BURKE,GA,22978,0.0
2013,10000247,BUTTS,GA,23865,0.0
2013,10000247,CALHOUN,GA,6568,0.0
2013,10000247,CAMDEN,GA,51700,0.0
2013,10000247,CANDLER,GA,10935,0.0
2013,10000247,CARROLL,GA,113409,0.0
2013,10000247,CATOOSA,GA,65242,0.0
2013,10000247,CHARLTON,GA,12471,0.0
2013,10000247,CHATHAM,GA,274153,0.0
2013,10000247,CHATTAHOOCHEE,GA,11048,0.0
2013,10000247,CHATTOOGA,GA,25558,0.0
2013,10000247,CHEROKEE,GA,229288,0.0
2013,10000247,CLARKE,GA,120684,0.0
2013,10000247,CLAY,GA,3074,0.0
2013,10000247,CLAYTON,GA,270842,0.0
2013,10000247,CLINCH,GA,6741,0.0
2013,10000247,COBB,GA,713868,0.0
2013,10000247,COFFEE,GA,42630,0.0
2013,10000247,COLQUITT,GA,45535,0.0
2013,10000247,COLUMBIA,GA,135384,0.0
2013,10000247,COOK,GA,17191,0.0
2013,10000247,COWETA,GA,134295,0.0
2013,10000247,CRAWFORD,GA,12513,0.0
2013,10000247,CRISP,GA,23118,0.0
2013,10000247,DADE,GA,16482,0.0
2013,10000247,DAWSON,GA,23366,0.0
2013,10000247,DECATUR,GA,27368,0.0
2013,10000247,DEKALB,GA,716190,0.0
2013,10000247,DODGE,GA,21389,0.0
2013,10000247,DOOLY,GA,14467,0.0
2013,10000247,DOUGHERTY,GA,93317,0.0
2013,10000247,DOUGLAS,GA,137189,0.0
2013,10000247,EARLY,GA,10723,0.0
2013,10000247,ECHOLS,GA,4018,0.0
2013,10000247,EFFINGHAM,GA,55983,0.0
2013,10000247,ELBERT,GA,19773,0.0
2013,10000247,EMANUEL,GA,22606,0.0
2013,10000247,EVANS,GA,10897,0.0
2013,10000247,FANNIN,GA,24549,0.0
2013,10000247,FAYETTE,GA,109150,0.0
2013,10000247,FLOYD,GA,96920,0.0
2013,10000247,FORSYTH,GA,198425,0.0
2013,10000247,FRANKLIN,GA,22437,0.0
2013,10000247,FULTON,GA,969068,0.0
2013,10000247,GILMER,GA,29232,0.0
2013,10000247,GLASCOCK,GA,3049,0.0
2013,10000247,GLYNN,GA,81722,0.0
2013,10000247,GORDON,GA,56122,0.0
2013,10000247,GRADY,GA,24913,0.0
2013,10000247,GREENE,GA,16635,0.0
2013,10000247,GWINNETT,GA,851247,0.0
2013,10000247,HABERSHAM,GA,43918,0.0
2013,10000247,HALL,GA,188135,0.0
2013,10000247,HANCOCK,GA,9005,0.0
2013,10000247,HARALSON,GA,29059,0.0
2013,10000247,HARRIS,GA,32928,0.0
2013,10000247,HART,GA,25547,0.0
2013,10000247,HEARD,GA,11846,0.0
2013,10000247,HENRY,GA,213727,0.0
2013,10000247,HOUSTON,GA,145746,0.0
2013,10000247,IRWIN,GA,9481,0.0
2013,10000247,JACKSON,GA,64195,0.0
2013,10000247,JASPER,GA,13952,0.0
2013,10000247,JEFF DAVIS,GA,15062,0.0
2013,10000247,JEFFERSON,GA,16366,0.0
2013,10000247,JENKINS,GA,8465,0.0
2013,10000247,JOHNSON,GA,9873,0.0
2013,10000247,JONES,GA,28649,0.0
2013,10000247,LAMAR,GA,18568,0.0
2013,10000247,LANIER,GA,10172,0.0
2013,10000247,LAURENS,GA,48025,0.0
2013,10000247,LEE,GA,28847,0.0
2013,10000247,LIBERTY,GA,62805,0.0
2013,10000247,LINCOLN,GA,7966,0.0
2013,10000247,LONG,GA,16080,0.0
2013,10000247,LOWNDES,GA,111900,0.0
2013,10000247,LUMPKIN,GA,31080,0.0
2013,10000247,MCDUFFIE,GA,21741,0.0
2013,10000247,MCINTOSH,GA,14335,0.0
2013,10000247,MACON,GA,14143,0.0
2013,10000247,MADISON,GA,28718,0.0
2013,10000247,MARION,GA,8594,0.0
2013,10000247,MERIWETHER,GA,21641,0.0
2013,10000247,MILLER,GA,5960,0.0
2013,10000247,MITCHELL,GA,23009,0.0
2013,10000247,MONROE,GA,26677,0.0
2013,10000247,MONTGOMERY,GA,9187,0.0
2013,10000247,MORGAN,GA,18235,0.0
2013,10000247,MURRAY,GA,39739,0.0
2013,10000247,MUSCOGEE,GA,191917,0.0
2013,10000247,NEWTON,GA,103569,0.0
2013,10000247,OCONEE,GA,35246,0.0
2013,10000247,OGLETHORPE,GA,14942,0.0
2013,10000247,PAULDING,GA,150503,0.0
2013,10000247,PEACH,GA,27541,0.0
2013,10000247,PICKENS,GA,30382,0.0
2013,10000247,PIERCE,GA,18996,0.0
2013,10000247,PIKE,GA,18159,0.0
2013,10000247,POLK,GA,41851,0.0
2013,10000247,PULASKI,GA,11651,0.0
2013,10000247,PUTNAM,GA,21440,0.0
2013,10000247,QUITMAN,GA,2424,0.0
2013,10000247,RABUN,GA,16498,0.0
2013,10000247,RANDOLPH,GA,7386,0.0
2013,10000247,RICHMOND,GA,200938,0.0
2013,10000247,ROCKDALE,GA,87207,0.0
2013,10000247,SCHLEY,GA,5094,0.0
2013,10000247,SCREVEN,GA,14346,0.0
2013,10000247,SEMINOLE,GA,8573,0.0
2013,10000247,SPALDING,GA,64848,0.0
2013,10000247,STEPHENS,GA,26122,0.0
2013,10000247,STEWART,GA,6112,0.0
2013,10000247,SUMTER,GA,31659,0.0
2013,10000247,TALBOT,GA,6649,0.0
2013,10000247,TALIAFERRO,GA,1675,0.0
2013,10000247,TATTNALL,GA,25469,0.0
2013,10000247,TAYLOR,GA,8583,0.0
2013,10000247,TELFAIR,GA,16259,0.0
2013,10000247,TERRELL,GA,9171,0.0
2013,10000247,THOMAS,GA,44622,0.0
2013,10000247,TIFT,GA,40297,0.0
2013,10000247,TOOMBS,GA,27065,0.0
2013,10000247,TOWNS,GA,10993,0.0
2013,10000247,TREUTLEN,GA,6854,0.0
2013,10000247,TROUP,GA,68161,0.0
2013,10000247,TURNER,GA,8549,0.0
2013,10000247,TWIGGS,GA,8710,0.0
2013,10000247,UNION,GA,22349,0.0
2013,10000247,UPSON,GA,26800,0.0
2013,10000247,WALKER,GA,68998,0.0
2013,10000247,WALTON,GA,87418,0.0
2013,10000247,WARE,GA,36071,0.0
2013,10000247,WARREN,GA,5615,0.0
2013,10000247,WASHINGTON,GA,20883,0.0
2013,10000247,WAYNE,GA,29991,0.0
2013,10000247,WEBSTER,GA,2729,0.0
2013,10000247,WHEELER,GA,7592,0.0
2013,10000247,WHITE,GA,28199,0.0
2013,10000247,WHITFIELD,GA,103145,0.0
2013,10000247,WILCOX,GA,9088,0.0
2013,10000247,WILKES,GA,10323,0.0
2013,10000247,WILKINSON,GA,9370,0.0
2013,10000247,WORTH,GA,21159,0.0
2014,10104093,APPLING,GA,18372,0.0
2014,10104093,ATKINSON,GA,8338,0.0
2014,10104093,BACON,GA,11137,0.0
2014,10104093,BAKER,GA,3271,0.0
2014,10104093,BALDWIN,GA,45332,0.0
2014,10104093,BANKS,GA,18683,0.0
2014,10104093,BARROW,GA,75083,0.0
2014,10104093,BARTOW,GA,103268,0.0
2014,10104093,BEN HILL,GA,17213,0.0
2014,10104093,BERRIEN,GA,19271,0.0
2014,10104093,BIBB,GA,154443,0.0
2014,10104093,BLECKLEY,GA,12951,0.0
2014,10104093,BRANTLEY,GA,18654,0.0
2014,10104093,BROOKS,GA,15915,0.0
2014,10104093,BRYAN,GA,34163,0.0
2014,10104093,BULLOCH,GA,73770,0.0
2014,10104093,BURKE,GA,22867,0.0
2014,10104093,BUTTS,GA,23931,0.0
2014,10104093,CALHOUN,GA,6525,0.0
2014,10104093,CAMDEN,GA,52096,0.0
2014,10104093,CANDLER,GA,10915,0.0
2014,10104093,CARROLL,GA,114352,0.0
2014,10104093,CATOOSA,GA,65677,0.0
2014,10104093,CHARLTON,GA,12571,0.0
2014,10104093,CHATHAM,GA,277162,0.0
2014,10104093,CHATTAHOOCHEE,GA,10975,0.0
2014,10104093,CHATTOOGA,GA,25405,0.0
2014,10104093,CHEROKEE,GA,234260,0.0
2014,10104093,CLARKE,GA,122013,0.0
2014,10104093,CLAY,GA,3037,0.0
2014,10104093,CLAYTON,GA,274596,0.0
2014,10104093,CLINCH,GA,6722,0.0
2014,10104093,COBB,GA,722467,0.0
2014,10104093,COFFEE,GA,42722,0.0
2014,10104093,COLQUITT,GA,45547,0.0
2014,10104093,COLUMBIA,GA,139165,0.0
2014,10104093,COOK,GA,17185,0.0
2014,10104093,COWETA,GA,136609,0.0
2014,10104093,CRAWFORD,GA,12474,0.0
2014,10104093,CRISP,GA,23014,0.0
2014,10104093,DADE,GA,16431,0.0
2014,10104093,DAWSON,GA,23709,0.0
2014,10104093,DECATUR,GA,27210,0.0
2014,10104093,DEKALB,GA,724263,0.0
2014,10104093,DODGE,GA,21253,0.0
2014,10104093,DOOLY,GA,14315,0.0
2014,10104093,DOUGHERTY,GA,92902,0.0
2014,10104093,DOUGLAS,GA,138817,0.0
2014,10104093,EARLY,GA,10628,0.0
2014,10104093,ECHOLS,GA,4015,0.0
2014,10104093,EFFINGHAM,GA,57225,0.0
2014,10104093,ELBERT,GA,19642,0.0
2014,10104093,EMANUEL,GA,22608,0.0
2014,10104093,EVANS,GA,10862,0.0
2014,10104093,FANNIN,GA,24832,0.0
2014,10104093,FAYETTE,GA,110012,0.0
2014,10104093,FLOYD,GA,97122,0.0
2014,10104093,FORSYTH,GA,206063,0.0
2014,10104093,FRANKLIN,GA,22554,0.0
2014,10104093,FULTON,GA,985277,0.0
2014,10104093,GILMER,GA,29549,0.0
2014,10104093,GLASCOCK,GA,3038,0.0
2014,10104093,GLYNN,GA,82421,0.0
2014,10104093,GORDON,GA,56434,0.0
2014,10104093,GRADY,GA,24880,0.0
2014,10104093,GREENE,GA,16847,0.0
2014,10104093,GWINNETT,GA,866554,0.0
2014,10104093,HABERSHAM,GA,44212,0.0
2014,10104093,HALL,GA,190938,0.0
2014,10104093,HANCOCK,GA,8873,0.0
2014,10104093,HARALSON,GA,29153,0.0
2014,10104093,HARRIS,GA,33238,0.0
2014,10104093,HART,GA,25658,0.0
2014,10104093,HEARD,GA,11853,0.0
2014,10104093,HENRY,GA,217026,0.0
2014,10104093,HOUSTON,GA,147690,0.0
2014,10104093,IRWIN,GA,9465,0.0
2014,10104093,JACKSON,GA,65441,0.0
2014,10104093,JASPER,GA,13970,0.0
2014,10104093,JEFF DAVIS,GA,15056,0.0
2014,10104093,JEFFERSON,GA,16178,0.0
2014,10104093,JENKINS,GA,8508,0.0
2014,10104093,JOHNSON,GA,9840,0.0
2014,10104093,JONES,GA,28643,0.0
2014,10104093,LAMAR,GA,18654,0.0
2014,10104093,LANIER,GA,10206,0.0
2014,10104093,LAURENS,GA,47885,0.0
2014,10104093,LEE,GA,29030,0.0
2014,10104093,LIBERTY,GA,62544,0.0
2014,10104093,LINCOLN,GA,7956,0.0
2014,10104093,LONG,GA,16663,0.0
2014,10104093,LOWNDES,GA,112784,0.0
2014,10104093,LUMPKIN,GA,31455,0.0
2014,10104093,MCDUFFIE,GA,21699,0.0
2014,10104093,MCINTOSH,GA,14336,0.0
2014,10104093,MACON,GA,13943,0.0
2014,10104093,MADISON,GA,28904,0.0
2014,10104093,MARION,GA,8546,0.0
2014,10104093,MERIWETHER,GA,21527,0.0
2014,10104093,MILLER,GA,5905,0.0
2014,10104093,MITCHELL,GA,22846,0.0
2014,10104093,MONROE,GA,26845,0.0
2014,10104093,MONTGOMERY,GA,9189,0.0
2014,10104093,MORGAN,GA,18359,0.0
2014,10104093,MURRAY,GA,39776,0.0
2014,10104093,MUSCOGEE,GA,192365,0.0
2014,10104093,NEWTON,GA,104764,0.0
2014,10104093,OCONEE,GA,36051,0.0
2014,10104093,OGLETHORPE,GA,14964,0.0
2014,10104093,PAULDING,GA,153211,0.0
2014,10104093,PEACH,GA,27492,0.0
2014,10104093,PICKENS,GA,30701,0.0
2014,10104093,PIERCE,GA,19074,0.0
2014,10104093,PIKE,GA,18254,0.0
2014,10104093,POLK,GA,41975,0.0
2014,10104093,PULASKI,GA,11534,0.0
2014,10104093,PUTNAM,GA,21514,0.0
2014,10104093,QUITMAN,GA,2395,0.0
2014,10104093,RABUN,GA,16572,0.0
2014,10104093,RANDOLPH,GA,7275,0.0
2014,10104093,RICHMOND,GA,201061,0.0
2014,10104093,ROCKDALE,GA,87884,0.0
2014,10104093,SCHLEY,GA,5122,0.0
2014,10104093,SCREVEN,GA,14264,0.0
2014,10104093,SEMINOLE,GA,8521,0.0
2014,10104093,SPALDING,GA,65098,0.0
2014,10104093,STEPHENS,GA,26105,0.0
2014,10104093,STEWART,GA,6130,0.0
2014,10104093,SUMTER,GA,31273,0.0
2014,10104093,TALBOT,GA,6574,0.0
2014,10104093,TALIAFERRO,GA,1661,0.0
2014,10104093,TATTNALL,GA,25453,0.0
2014,10104093,TAYLOR,GA,8474,0.0
2014,10104093,TELFAIR,GA,16182,0.0
2014,10104093,TERRELL,GA,9059,0.0
2014,10104093,THOMAS,GA,44588,0.0
2014,10104093,TIFT,GA,40352,0.0
2014,10104093,TOOMBS,GA,27030,0.0
2014,10104093,TOWNS,GA,11165,0.0
2014,10104093,TREUTLEN,GA,6845,0.0
2014,10104093,TROUP,GA,68535,0.0
2014,10104093,TURNER,GA,8422,0.0
2014,10104093,TWIGGS,GA,8606,0.0
2014,10104093,UNION,GA,22680,0.0
2014,10104093,UPSON,GA,26683,0.0
2014,10104093,WALKER,GA,69081,0.0
2014,10104093,WALTON,GA,88635,0.0
2014,10104093,WARE,GA,35993,0.0
2014,10104093,WARREN,GA,5542,0.0
2014,10104093,WASHINGTON,GA,20783,0.0
2014,10104093,WAYNE,GA,29955,0.0
2014,10104093,WEBSTER,GA,2705,0.0
2014,10104093,WHEELER,GA,7649,0.0
2014,10104093,WHITE,GA,28553,0.0
2014,10104093,WHITFIELD,GA,103329,0.0
2014,10104093,WILCOX,GA,9032,0.0
2014,10104093,WILKES,GA,10233,0.0
2014,10104093,WILKINSON,GA,9304,0.0
2014,10104093,WORTH,GA,20987,0.0
2015,10207939,APPLING,GA,18406,0.0
2015,10207939,ATKINSON,GA,8327,0.0
2015,10207939,BACON,GA,11149,0.0
2015,10207939,BAKER,GA,3226,0.0
2015,10207939,BALDWIN,GA,45205,0.0
2015,10207939,BANKS,GA,18760,0.0
2015,10207939,BARROW,GA,76515,0.0
2015,10207939,BARTOW,GA,104053,0.0
2015,10207939,BEN HILL,GA,17107,0.0
2015,10207939,BERRIEN,GA,19266,0.0
2015,10207939,BIBB,GA,154105,0.0
2015,10207939,BLECKLEY,GA,12923,0.0
2015,10207939,BRANTLEY,GA,18714,0.0
2015,10207939,BROOKS,GA,15815,0.0
2015,10207939,BRYAN,GA,35150,0.0
2015,10207939,BULLOCH,GA,74651,0.0
2015,10207939,BURKE,GA,22756,0.0
2015,10207939,BUTTS,GA,23997,0.0
2015,10207939,CALHOUN,GA,6482,0.0
2015,10207939,CAMDEN,GA,52492,0.0
2015,10207939,CANDLER,GA,10895,0.0
2015,10207939,CARROLL,GA,115295,0.0
2015,10207939,CATOOSA,GA,66112,0.0
2015,10207939,CHARLTON,GA,12671,0.0
2015,10207939,CHATHAM,GA,280171,0.0
2015,10207939,CHATTAHOOCHEE,GA,10902,0.0
2015,10207939,CHATTOOGA,GA,25252,0.0
2015,10207939,CHEROKEE,GA,239232,0.0
2015,10207939,CLARKE,GA,123342,0.0
2015,10207939,CLAY,GA,3000,0.0
2015,10207939,CLAYTON,GA,278350,0.0
2015,10207939,CLINCH,GA,6703,0.0
2015,10207939,COBB,GA,731066,0.0
2015,10207939,COFFEE,GA,42814,0.0
2015,10207939,COLQUITT,GA,45559,0.0
2015,10207939,COLUMBIA,GA,142946,0.0
