County Name,State,State Abbreviation,FIPS,Year,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,County Population,State Population
YAMHILL,Oregon,OR,41071,2011,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,100183,3876030
BAKER,Oregon,OR,41001,2012,,,0,16099,3920985
BENTON,Oregon,OR,41003,2012,,,0,87212,3920985
CLACKAMAS,Oregon,OR,41005,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,386016,3920985
CLATSOP,Oregon,OR,41007,2012,,,0,37710,3920985
COLUMBIA,Oregon,OR,41009,2012,,,0,50109,3920985
COOS,Oregon,OR,41011,2012,,,0,63388,3920985
CROOK,Oregon,OR,41013,2012,,,0,21700,3920985
CURRY,Oregon,OR,41015,2012,,,0,22477,3920985
DESCHUTES,Oregon,OR,41017,2012,,,0,166296,3920985
DOUGLAS,Oregon,OR,41019,2012,,,0,108334,3920985
GILLIAM,Oregon,OR,41021,2012,,,0,1879,3920985
GRANT,Oregon,OR,41023,2012,,,0,7376,3920985
HARNEY,Oregon,OR,41025,2012,,,0,7398,3920985
HOOD RIVER,Oregon,OR,41027,2012,,,0,22616,3920985
JACKSON,Oregon,OR,41029,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,207295,3920985
JACKSON,Oregon,OR,41029,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,11,207295,3920985
JEFFERSON,Oregon,OR,41031,2012,,,0,22341,3920985
JOSEPHINE,Oregon,OR,41033,2012,,,0,83886,3920985
KLAMATH,Oregon,OR,41035,2012,,,0,66698,3920985
LAKE,Oregon,OR,41037,2012,,,0,7883,3920985
LANE,Oregon,OR,41039,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,358680,3920985
LINCOLN,Oregon,OR,41041,2012,,,0,46871,3920985
LINN,Oregon,OR,41043,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,119340,3920985
MALHEUR,Oregon,OR,41045,2012,,,0,31168,3920985
MARION,Oregon,OR,41047,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,30,323225,3920985
MARION,Oregon,OR,41047,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,11,323225,3920985
MORROW,Oregon,OR,41049,2012,,,0,11225,3920985
MULTNOMAH,Oregon,OR,41051,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,101,754332,3920985
MULTNOMAH,Oregon,OR,41051,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,20,754332,3920985
POLK,Oregon,OR,41053,2012,,,0,77863,3920985
SHERMAN,Oregon,OR,41055,2012,,,0,1752,3920985
TILLAMOOK,Oregon,OR,41057,2012,,,0,25638,3920985
UMATILLA,Oregon,OR,41059,2012,,,0,76293,3920985
UNION,Oregon,OR,41061,2012,,,0,25924,3920985
WALLOWA,Oregon,OR,41063,2012,,,0,7026,3920985
WASCO,Oregon,OR,41065,2012,,,0,25535,3920985
WASHINGTON,Oregon,OR,41067,2012,Drug poisonings (overdose) Unintentional (X40-X44),D1,27,546818,3920985
WASHINGTON,Oregon,OR,41067,2012,Drug poisonings (overdose) Suicide (X60-X64),D2,22,546818,3920985
WHEELER,Oregon,OR,41069,2012,,,0,1421,3920985
YAMHILL,Oregon,OR,41071,2012,,,0,101157,3920985
BAKER,Oregon,OR,41001,2013,,,0,16083,3965940
BENTON,Oregon,OR,41003,2013,,,0,88027,3965940
CLACKAMAS,Oregon,OR,41005,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,38,391026,3965940
CLATSOP,Oregon,OR,41007,2013,,,0,38052,3965940
COLUMBIA,Oregon,OR,41009,2013,,,0,50487,3965940
COOS,Oregon,OR,41011,2013,,,0,63555,3965940
CROOK,Oregon,OR,41013,2013,,,0,22061,3965940
CURRY,Oregon,OR,41015,2013,,,0,22533,3965940
DESCHUTES,Oregon,OR,41017,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,13,170579,3965940
DOUGLAS,Oregon,OR,41019,2013,,,0,108659,3965940
GILLIAM,Oregon,OR,41021,2013,,,0,1882,3965940
GRANT,Oregon,OR,41023,2013,,,0,7342,3965940
HARNEY,Oregon,OR,41025,2013,,,0,7386,3965940
HOOD RIVER,Oregon,OR,41027,2013,,,0,22751,3965940
JACKSON,Oregon,OR,41029,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,20,209340,3965940
JEFFERSON,Oregon,OR,41031,2013,,,0,22650,3965940
JOSEPHINE,Oregon,OR,41033,2013,,,0,84470,3965940
KLAMATH,Oregon,OR,41035,2013,,,0,66857,3965940
LAKE,Oregon,OR,41037,2013,,,0,7882,3965940
LANE,Oregon,OR,41039,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,41,362168,3965940
LINCOLN,Oregon,OR,41041,2013,,,0,47290,3965940
LINN,Oregon,OR,41043,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,14,120672,3965940
MALHEUR,Oregon,OR,41045,2013,,,0,31094,3965940
MARION,Oregon,OR,41047,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,327166,3965940
MORROW,Oregon,OR,41049,2013,,,0,11249,3965940
MULTNOMAH,Oregon,OR,41051,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,101,763924,3965940
MULTNOMAH,Oregon,OR,41051,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,23,763924,3965940
POLK,Oregon,OR,41053,2013,,,0,79091,3965940
SHERMAN,Oregon,OR,41055,2013,,,0,1745,3965940
TILLAMOOK,Oregon,OR,41057,2013,,,0,25830,3965940
UMATILLA,Oregon,OR,41059,2013,,,0,76497,3965940
UNION,Oregon,OR,41061,2013,,,0,26014,3965940
WALLOWA,Oregon,OR,41063,2013,,,0,7035,3965940
WASCO,Oregon,OR,41065,2013,,,0,25697,3965940
WASHINGTON,Oregon,OR,41067,2013,Drug poisonings (overdose) Unintentional (X40-X44),D1,32,555297,3965940
WASHINGTON,Oregon,OR,41067,2013,Drug poisonings (overdose) Suicide (X60-X64),D2,11,555297,3965940
WHEELER,Oregon,OR,41069,2013,,,0,1412,3965940
YAMHILL,Oregon,OR,41071,2013,,,0,102131,3965940
BAKER,Oregon,OR,41001,2014,,,0,16067,4010895
BENTON,Oregon,OR,41003,2014,,,0,88842,4010895
CLACKAMAS,Oregon,OR,41005,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,34,396036,4010895
CLACKAMAS,Oregon,OR,41005,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,12,396036,4010895
CLATSOP,Oregon,OR,41007,2014,,,0,38394,4010895
COLUMBIA,Oregon,OR,41009,2014,,,0,50865,4010895
COOS,Oregon,OR,41011,2014,,,0,63722,4010895
CROOK,Oregon,OR,41013,2014,,,0,22422,4010895
CURRY,Oregon,OR,41015,2014,,,0,22589,4010895
DESCHUTES,Oregon,OR,41017,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,174862,4010895
DOUGLAS,Oregon,OR,41019,2014,,,0,108984,4010895
GILLIAM,Oregon,OR,41021,2014,,,0,1885,4010895
GRANT,Oregon,OR,41023,2014,,,0,7308,4010895
HARNEY,Oregon,OR,41025,2014,,,0,7374,4010895
HOOD RIVER,Oregon,OR,41027,2014,,,0,22886,4010895
JACKSON,Oregon,OR,41029,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,22,211385,4010895
JEFFERSON,Oregon,OR,41031,2014,,,0,22959,4010895
JOSEPHINE,Oregon,OR,41033,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,85054,4010895
KLAMATH,Oregon,OR,41035,2014,,,0,67016,4010895
LAKE,Oregon,OR,41037,2014,,,0,7881,4010895
LANE,Oregon,OR,41039,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,48,365656,4010895
LANE,Oregon,OR,41039,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,10,365656,4010895
LINCOLN,Oregon,OR,41041,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,12,47709,4010895
LINN,Oregon,OR,41043,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,23,122004,4010895
MALHEUR,Oregon,OR,41045,2014,,,0,31020,4010895
MARION,Oregon,OR,41047,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,331107,4010895
MORROW,Oregon,OR,41049,2014,,,0,11273,4010895
MULTNOMAH,Oregon,OR,41051,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,96,773516,4010895
MULTNOMAH,Oregon,OR,41051,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,13,773516,4010895
MULTNOMAH,Oregon,OR,41051,2014,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12,773516,4010895
POLK,Oregon,OR,41053,2014,,,0,80319,4010895
SHERMAN,Oregon,OR,41055,2014,,,0,1738,4010895
TILLAMOOK,Oregon,OR,41057,2014,,,0,26022,4010895
UMATILLA,Oregon,OR,41059,2014,,,0,76701,4010895
UNION,Oregon,OR,41061,2014,,,0,26104,4010895
WALLOWA,Oregon,OR,41063,2014,,,0,7044,4010895
WASCO,Oregon,OR,41065,2014,,,0,25859,4010895
WASHINGTON,Oregon,OR,41067,2014,Drug poisonings (overdose) Unintentional (X40-X44),D1,31,563776,4010895
WASHINGTON,Oregon,OR,41067,2014,Drug poisonings (overdose) Suicide (X60-X64),D2,14,563776,4010895
WHEELER,Oregon,OR,41069,2014,,,0,1403,4010895
YAMHILL,Oregon,OR,41071,2014,,,0,103105,4010895
BAKER,Oregon,OR,41001,2015,,,0,16051,4055850
BENTON,Oregon,OR,41003,2015,,,0,89657,4055850
CLACKAMAS,Oregon,OR,41005,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,401046,4055850
CLATSOP,Oregon,OR,41007,2015,,,0,38736,4055850
COLUMBIA,Oregon,OR,41009,2015,,,0,51243,4055850
COOS,Oregon,OR,41011,2015,,,0,63889,4055850
CROOK,Oregon,OR,41013,2015,,,0,22783,4055850
CURRY,Oregon,OR,41015,2015,,,0,22645,4055850
DESCHUTES,Oregon,OR,41017,2015,,,0,179145,4055850
DOUGLAS,Oregon,OR,41019,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,109309,4055850
GILLIAM,Oregon,OR,41021,2015,,,0,1888,4055850
GRANT,Oregon,OR,41023,2015,,,0,7274,4055850
HARNEY,Oregon,OR,41025,2015,,,0,7362,4055850
HOOD RIVER,Oregon,OR,41027,2015,,,0,23021,4055850
JACKSON,Oregon,OR,41029,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,21,213430,4055850
JACKSON,Oregon,OR,41029,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,11,213430,4055850
JEFFERSON,Oregon,OR,41031,2015,,,0,23268,4055850
JOSEPHINE,Oregon,OR,41033,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,11,85638,4055850
KLAMATH,Oregon,OR,41035,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,67175,4055850
LAKE,Oregon,OR,41037,2015,,,0,7880,4055850
LANE,Oregon,OR,41039,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,52,369144,4055850
LINCOLN,Oregon,OR,41041,2015,,,0,48128,4055850
LINN,Oregon,OR,41043,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,123336,4055850
MALHEUR,Oregon,OR,41045,2015,,,0,30946,4055850
MARION,Oregon,OR,41047,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,26,335048,4055850
MORROW,Oregon,OR,41049,2015,,,0,11297,4055850
MULTNOMAH,Oregon,OR,41051,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,91,783108,4055850
MULTNOMAH,Oregon,OR,41051,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,19,783108,4055850
MULTNOMAH,Oregon,OR,41051,2015,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,14,783108,4055850
POLK,Oregon,OR,41053,2015,,,0,81547,4055850
SHERMAN,Oregon,OR,41055,2015,,,0,1731,4055850
TILLAMOOK,Oregon,OR,41057,2015,,,0,26214,4055850
UMATILLA,Oregon,OR,41059,2015,,,0,76905,4055850
UNION,Oregon,OR,41061,2015,,,0,26194,4055850
WALLOWA,Oregon,OR,41063,2015,,,0,7053,4055850
WASCO,Oregon,OR,41065,2015,,,0,26021,4055850
WASHINGTON,Oregon,OR,41067,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,29,572255,4055850
WASHINGTON,Oregon,OR,41067,2015,Drug poisonings (overdose) Suicide (X60-X64),D2,12,572255,4055850
WHEELER,Oregon,OR,41069,2015,,,0,1394,4055850
YAMHILL,Oregon,OR,41071,2015,Drug poisonings (overdose) Unintentional (X40-X44),D1,10,104079,4055850
